TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma_p,.chain,.iteration,.draw
4.15176,69.8414,3.66944,51.4948,0.280577,0.296054,0.31807,0.333006,0.205415,1,274,274
4.17339,68.9751,3.52448,51.6208,0.281573,0.288113,0.253329,0.285023,0.199919,1,275,275
4.17355,68.4819,4.10774,51.8784,0.262187,0.295023,0.341947,0.298897,0.204176,1,276,276
4.09839,69.8413,3.75892,52.2291,0.260376,0.319808,0.175974,0.29862,0.198032,1,277,277
4.18054,70.1293,3.68503,49.9462,0.263656,0.304835,0.284293,0.320679,0.20445,1,278,278
4.10405,70.2605,3.8819,54.8025,0.27239,0.266169,0.366555,0.336276,0.199682,1,279,279
4.01067,68.1145,3.46748,49.7444,0.303709,0.300027,0.283336,0.316058,0.203556,1,280,280
4.02746,69.9005,3.66395,54.5261,0.321754,0.290882,0.237303,0.355141,0.199307,1,281,281
3.98628,70.3485,3.59932,53.7647,0.324335,0.3095,0.285748,0.316389,0.200511,1,282,282
4.08305,69.766,3.59173,49.3319,0.310425,0.331764,0.272833,0.307151,0.204036,1,283,283
4.06544,69.903,3.55709,52.0957,0.295172,0.310951,0.317154,0.30334,0.196211,1,284,284
4.15181,68.3747,3.72086,52.3689,0.2966,0.29507,0.309204,0.299694,0.205703,1,285,285
4.09123,69.3826,3.61326,50.2666,0.301031,0.298987,0.291444,0.300044,0.199204,1,286,286
4.14652,68.26,3.79152,50.1528,0.301135,0.306576,0.219777,0.337727,0.201342,1,287,287
4.05437,67.4169,3.61242,53.9748,0.302777,0.268672,0.228955,0.322765,0.199138,1,288,288
4.09186,68.6074,4.08463,51.4649,0.30334,0.252889,0.19878,0.290579,0.204212,1,289,289
4.07558,68.4484,3.92507,48.4442,0.292993,0.245482,0.261044,0.303621,0.199703,1,290,290
4.11138,69.6366,4.02539,50.9277,0.297478,0.259263,0.203953,0.297429,0.20185,1,291,291
4.04942,67.9514,3.78207,52.1022,0.307835,0.233723,0.292488,0.297675,0.202159,1,292,292
3.96365,70.9539,3.50977,52.0007,0.325738,0.300057,0.216144,0.338939,0.200499,1,293,293
3.98154,68.5511,3.88879,52.2178,0.334112,0.251031,0.210097,0.25781,0.202356,1,294,294
4.01715,69.6754,3.50278,49.6664,0.33931,0.279057,0.253652,0.412296,0.199822,1,295,295
4.07554,65.7025,3.8652,55.3937,0.298719,0.298497,0.274527,0.336548,0.201481,1,296,296
4.09753,67.443,3.78517,51.9423,0.286219,0.311581,0.316853,0.351857,0.200709,1,297,297
4.07301,69.6351,3.84592,54.5238,0.283903,0.287392,0.333269,0.343523,0.202157,1,298,298
4.04496,65.2175,3.65015,52.425,0.287641,0.29611,0.233896,0.344337,0.200504,1,299,299
4.00696,65.7495,3.95595,53.8748,0.290763,0.289682,0.354726,0.271115,0.203416,1,300,300
4.07391,65.6893,3.78624,50.5145,0.254849,0.255234,0.168765,0.282683,0.20494,1,301,301
3.97435,66.58,4.05823,53.792,0.278235,0.267862,0.382883,0.306691,0.198884,1,302,302
4.0253,65.449,3.65359,54.6842,0.267435,0.25249,0.19591,0.246498,0.206547,1,303,303
3.97338,66.2717,3.66119,52.8099,0.27684,0.272005,0.354007,0.344341,0.197809,1,304,304
3.85481,65.8793,4.18477,53.1448,0.28154,0.30218,0.35412,0.334482,0.200965,1,305,305
3.95651,64.3285,3.84242,52.9654,0.274754,0.270069,0.279313,0.33452,0.200173,1,306,306
3.93556,64.7277,3.84358,53.2758,0.274442,0.269477,0.293945,0.343724,0.199254,1,307,307
3.99645,68.066,3.49356,52.0141,0.281086,0.293937,0.239896,0.344025,0.203354,1,308,308
3.97187,68.3457,4.14087,54.2089,0.279193,0.289059,0.278613,0.322794,0.203048,1,309,309
3.90028,68.7917,3.42203,51.2128,0.285961,0.268855,0.260112,0.306577,0.202036,1,310,310
3.97304,67.4723,3.99944,54.297,0.289708,0.282733,0.262076,0.354833,0.199932,1,311,311
3.9899,68.207,3.57221,53.3502,0.295656,0.310585,0.372058,0.34161,0.202742,1,312,312
4.05407,68.0547,3.75601,49.1273,0.279078,0.250159,0.331161,0.331034,0.200455,1,313,313
4.10942,68.4144,3.81905,50.1156,0.276855,0.263067,0.320757,0.330596,0.202266,1,314,314
4.10126,67.8003,4.04917,51.9709,0.284271,0.265439,0.322529,0.33273,0.200379,1,315,315
4.12402,66.598,3.5837,51.4811,0.281147,0.272607,0.318318,0.349749,0.199155,1,316,316
4.03795,69.0419,4.26714,54.4278,0.281124,0.266042,0.245991,0.346142,0.20155,1,317,317
3.99614,68.7091,3.67558,53.4341,0.280813,0.292066,0.248942,0.344135,0.20256,1,318,318
4.00856,68.2547,3.65774,50.3958,0.288259,0.28397,0.279404,0.331441,0.199462,1,319,319
4.0805,69.8997,3.86449,52.8354,0.298163,0.282691,0.203681,0.325334,0.20295,1,320,320
4.07939,69.3995,3.80504,52.3879,0.293859,0.280945,0.199752,0.344398,0.203021,1,321,321
4.01706,69.5856,3.75664,52.9257,0.275543,0.283697,0.262083,0.279681,0.200203,1,322,322
4.06044,70.3609,3.91421,48.7474,0.284236,0.290378,0.1891,0.350291,0.203645,1,323,323
4.06365,69.3583,3.54713,52.5946,0.278964,0.298302,0.23841,0.286928,0.202531,1,324,324
4.07565,67.1484,3.80762,51.7867,0.2837,0.276942,0.270818,0.261237,0.200935,1,325,325
4.08036,67.2252,3.59912,52.6949,0.280794,0.306645,0.292795,0.316691,0.201975,1,326,326
4.12511,68.7333,3.65439,51.0728,0.283482,0.312541,0.332828,0.283994,0.205437,1,327,327
4.15398,66.7709,4.32765,53.3886,0.287794,0.282009,0.233321,0.299191,0.197767,1,328,328
4.19178,64.8199,3.63131,52.3452,0.26264,0.281532,0.325286,0.341856,0.202886,1,329,329
4.20302,67.0263,3.56796,52.3088,0.270624,0.273208,0.176683,0.376729,0.20059,1,330,330
4.27815,68.2015,3.89022,52.2437,0.262003,0.268965,0.246438,0.343114,0.202311,1,331,331
4.18211,67.2884,3.66469,50.4276,0.26333,0.315021,0.123515,0.347793,0.202058,1,332,332
4.22995,67.9397,3.61219,50.5259,0.26894,0.314143,0.135728,0.339554,0.201476,1,333,333
4.15287,68.4562,3.73021,53.7733,0.265464,0.293044,0.188932,0.34741,0.201475,1,334,334
4.08189,71.3107,3.46514,47.3394,0.264446,0.294616,0.190462,0.346368,0.203103,1,335,335
4.04875,67.0363,3.93183,55.3058,0.281817,0.267324,0.248087,0.286293,0.201641,1,336,336
4.1412,66.5795,3.45182,49.3188,0.261974,0.270989,0.212089,0.319095,0.200007,1,337,337
4.15711,67.9285,3.99811,49.0445,0.255377,0.298705,0.218515,0.320723,0.198836,1,338,338
4.22516,64.7249,3.78556,53.3713,0.265135,0.279295,0.239218,0.318413,0.200325,1,339,339
4.16648,64.2602,3.85391,50.9282,0.259222,0.278286,0.287699,0.306048,0.201599,1,340,340
4.20491,64.9756,3.92809,50.9019,0.277793,0.311617,0.218973,0.355695,0.20143,1,341,341
4.18266,68.3816,3.60359,51.9503,0.274742,0.276376,0.174167,0.29654,0.201551,1,342,342
4.15671,67.3779,4.10398,51.1392,0.266189,0.244972,0.223791,0.323003,0.201207,1,343,343
4.12596,66.504,3.69049,51.8801,0.265384,0.253497,0.200217,0.320246,0.201146,1,344,344
4.14603,67.3729,4.25509,53.5952,0.281691,0.327817,0.226006,0.317299,0.202839,1,345,345
4.11053,67.0521,3.58958,50.414,0.26352,0.28499,0.256077,0.289437,0.19905,1,346,346
4.08823,69.434,3.73399,51.3904,0.272666,0.276266,0.193583,0.342743,0.201486,1,347,347
4.08277,69.3255,3.5945,51.5163,0.266711,0.275683,0.201333,0.353203,0.20221,1,348,348
4.19814,66.6704,3.91143,52.619,0.267644,0.273924,0.185943,0.29995,0.199715,1,349,349
4.21153,69.4136,3.69097,51.111,0.266798,0.291553,0.186953,0.298086,0.206174,1,350,350
4.22584,68.004,4.08304,53.3491,0.278107,0.286641,0.168331,0.35359,0.202436,1,351,351
4.23788,67.6659,3.98034,53.0508,0.284731,0.281347,0.145519,0.311548,0.201166,1,352,352
4.13272,67.828,3.73046,48.5734,0.286209,0.280771,0.15032,0.313272,0.205087,1,353,353
4.05328,68.1333,3.74594,51.3751,0.259072,0.30339700000000003,0.320305,0.276471,0.198962,1,354,354
4.07381,67.496,3.54794,53.1931,0.26518,0.299217,0.313096,0.261523,0.200758,1,355,355
3.96753,66.2854,3.70913,50.4161,0.285917,0.264501,0.239074,0.373527,0.202109,1,356,356
3.96806,66.018,3.87685,51.3729,0.277274,0.274833,0.303454,0.356716,0.201988,1,357,357
4.07574,65.3732,3.68451,55.0093,0.279554,0.264993,0.318422,0.279387,0.202006,1,358,358
4.0981,66.767,3.80189,53.8382,0.279894,0.277689,0.330187,0.278152,0.20328,1,359,359
4.0307,66.7619,3.8574,52.7928,0.282957,0.289115,0.279206,0.33129,0.200832,1,360,360
4.07045,67.5867,3.56481,50.9301,0.277569,0.288566,0.360203,0.27504,0.201942,1,361,361
4.09766,68.5676,3.59923,52.5749,0.272738,0.28982,0.415921,0.309492,0.200427,1,362,362
3.9939,66.6477,3.69105,52.7982,0.268068,0.289051,0.27328,0.315968,0.200633,1,363,363
3.99746,66.1046,3.76379,57.9818,0.276353,0.307075,0.331952,0.362379,0.202829,1,364,364
4.00957,64.3233,3.62965,52.3752,0.289412,0.295471,0.20522,0.313894,0.19918,1,365,365
4.0568,64.1139,3.68044,52.0425,0.28415,0.282425,0.258576,0.33646,0.203621,1,366,366
4.07276,65.6323,3.63353,51.3182,0.290827,0.31558,0.249311,0.285256,0.20289,1,367,367
4.09458,67.9401,4.08749,52.3416,0.291838,0.313701,0.352197,0.293051,0.200483,1,368,368
4.17287,66.3925,3.99855,51.7024,0.296295,0.264123,0.266974,0.268639,0.202927,1,369,369
4.10813,69.024,3.62077,53.8263,0.309123,0.266427,0.335169,0.342111,0.19998,1,370,370
3.99612,66.784,3.99107,50.0856,0.298486,0.292252,0.23587,0.352537,0.201039,1,371,371
4.00429,66.9869,3.74636,47.49,0.298745,0.286676,0.255501,0.408379,0.199341,1,372,372
3.99973,67.0572,3.73413,47.2679,0.304938,0.285479,0.273557,0.406102,0.199693,1,373,373
4.09163,66.7651,4.02958,52.4364,0.285538,0.248598,0.231164,0.326144,0.202235,1,374,374
4.213,71.5054,3.54558,47.5786,0.295365,0.268094,0.261097,0.335483,0.20304,1,375,375
4.11107,71.3165,3.80322,52.7894,0.280077,0.277609,0.202951,0.301547,0.199736,1,376,376
4.10633,70.4803,3.75111,50.9174,0.280077,0.276515,0.233268,0.322775,0.201773,1,377,377
4.17075,70.7517,3.77677,51.6616,0.291607,0.319499,0.347698,0.336664,0.200507,1,378,378
4.13215,68.8897,3.6252,51.9234,0.289389,0.301515,0.279593,0.317019,0.201628,1,379,379
4.16991,69.4526,3.73811,51.9038,0.284512,0.306249,0.380594,0.312713,0.202865,1,380,380
4.16915,69.4662,3.6602,52.6069,0.292588,0.311883,0.343948,0.30897,0.202396,1,381,381
4.15858,67.3102,3.70916,51.6911,0.286084,0.261931,0.279135,0.362786,0.201952,1,382,382
4.10486,67.3234,3.89061,49.7382,0.276667,0.264492,0.373568,0.306271,0.200561,1,383,383
4.08123,65.6691,3.65363,51.0651,0.292458,0.283259,0.360351,0.279853,0.203425,1,384,384
4.12941,68.3659,4.13436,52.7986,0.267367,0.263372,0.32815,0.358332,0.199436,1,385,385
4.07171,71.9782,3.15426,50.2064,0.290408,0.273718,0.384462,0.336127,0.20271,1,386,386
4.12999,69.6619,3.89606,51.0044,0.292925,0.266778,0.353826,0.311936,0.19888,1,387,387
4.12043,69.4439,3.60386,51.8441,0.296498,0.26488,0.333857,0.366361,0.202634,1,388,388
4.07341,67.267,3.53903,52.0623,0.2883,0.265643,0.316994,0.367387,0.200211,1,389,389
4.13476,64.1714,3.79337,51.9762,0.279747,0.283597,0.230828,0.3495,0.202327,1,390,390
4.13833,63.9591,3.8495,54.1738,0.285254,0.280502,0.255689,0.359785,0.206627,1,391,391
4.15288,68.5816,3.54448,51.879,0.311534,0.280949,0.317102,0.282147,0.194508,1,392,392
4.21286,67.7229,4.05509,53.7534,0.312577,0.253348,0.307049,0.422542,0.206806,1,393,393
4.09005,66.857,3.28648,51.8921,0.306593,0.280167,0.262501,0.30158,0.196872,1,394,394
4.07648,66.4319,3.52844,52.0432,0.300224,0.316023,0.309928,0.303068,0.193473,1,395,395
4.03914,65.0286,3.95446,51.5295,0.295224,0.286377,0.308279,0.277529,0.203505,1,396,396
4.06457,66.4901,3.84542,49.6806,0.29641,0.295361,0.297343,0.339553,0.198429,1,397,397
4.06953,65.5915,3.81244,54.1825,0.302844,0.290458,0.275972,0.287342,0.20398,1,398,398
4.02351,65.6632,3.71073,54.2963,0.297291,0.292979,0.27458,0.342337,0.198619,1,399,399
4.04562,66.7232,4.04449,54.3506,0.295551,0.273107,0.152975,0.316231,0.205558,1,400,400
4.06479,67.0159,4.01547,55.6256,0.290907,0.264402,0.212598,0.330757,0.20066,1,401,401
4.03248,70.9815,4.12583,49.3617,0.282688,0.289002,0.308131,0.286667,0.20196,1,402,402
3.98626,68.2595,3.69883,51.0912,0.270863,0.304359,0.312002,0.314394,0.199138,1,403,403
4.04209,69.6789,3.8352,55.0534,0.267241,0.317827,0.353817,0.32909,0.203168,1,404,404
4.0832,67.1224,3.7146,49.9539,0.26358,0.279752,0.292976,0.308658,0.20592,1,405,405
4.08604,66.4061,3.93112,49.9912,0.270285,0.301956,0.275817,0.315258,0.198608,1,406,406
4.08125,68.7212,4.03326,49.7873,0.28059,0.269534,0.30609,0.359979,0.20371,1,407,407
3.9202,67.803,3.79137,54.501,0.301736,0.276901,0.419339,0.285708,0.200926,1,408,408
3.90538,68.662,3.94187,56.2403,0.309054,0.286969,0.35655,0.308634,0.200198,1,409,409
3.94912,68.2849,3.91121,53.8412,0.296876,0.276333,0.249062,0.380864,0.201521,1,410,410
3.94733,68.6675,3.96412,54.3351,0.307287,0.302248,0.310507,0.249822,0.201131,1,411,411
3.82577,68.3327,3.33447,50.5438,0.324696,0.254555,0.378818,0.340341,0.20092,1,412,412
3.90246,66.0008,3.74947,51.5204,0.285806,0.270237,0.30302,0.28657,0.202123,1,413,413
3.86338,63.0295,3.98654,50.7416,0.335637,0.301537,0.238626,0.340787,0.201235,1,414,414
4.00532,67.0341,3.91959,51.9585,0.315461,0.305089,0.240662,0.332969,0.20213,1,415,415
4.02149,68.1979,3.97456,54.8711,0.307292,0.308917,0.285798,0.301376,0.200129,1,416,416
4.02869,65.9471,3.63117,50.5082,0.268233,0.280886,0.326605,0.328378,0.202289,1,417,417
4.10481,64.4802,3.79504,52.0694,0.26475,0.334899,0.342687,0.277449,0.200336,1,418,418
4.0651,65.9454,4.01072,51.5731,0.26965,0.33229,0.242158,0.343684,0.201918,1,419,419
4.03132,67.3609,3.57123,51.5914,0.275284,0.314443,0.238219,0.335224,0.200545,1,420,420
4.01071,67.0501,3.36098,55.6955,0.292047,0.254483,0.232431,0.348963,0.202497,1,421,421
4.07699,68.8104,4.31397,50.6783,0.260807,0.262425,0.208064,0.299985,0.205072,1,422,422
4.01223,70.2164,3.44792,52.8315,0.27996,0.268001,0.296989,0.321113,0.201224,1,423,423
4.03706,71.8133,3.59848,53.3818,0.277628,0.267515,0.319742,0.322518,0.199799,1,424,424
4.05793,71.6684,3.73057,54.6417,0.298816,0.270091,0.291765,0.325267,0.203342,1,425,425
4.0631,72.4142,3.54832,54.3198,0.306661,0.255087,0.317834,0.35239,0.201014,1,426,426
4.03996,70.7106,3.48815,52.826,0.297311,0.277562,0.285071,0.321732,0.198766,1,427,427
4.04997,70.7794,3.53468,52.6437,0.294765,0.288457,0.314165,0.3321,0.199296,1,428,428
4.17213,67.9411,4.25379,52.1958,0.277049,0.262221,0.449233,0.28031,0.205165,1,429,429
4.1765,67.977,4.12269,52.8255,0.269847,0.27181,0.380863,0.279454,0.203612,1,430,430
4.15934,69.788,3.51062,52.2874,0.301573,0.266533,0.351718,0.287588,0.200056,1,431,431
4.05833,65.7683,4.27137,53.667,0.306692,0.286173,0.290061,0.336009,0.203291,1,432,432
3.94943,69.4476,3.2324,50.5876,0.303297,0.26652,0.311007,0.29991,0.198037,1,433,433
3.99298,69.2317,4.1708,53.8874,0.293042,0.249569,0.273059,0.345711,0.204862,1,434,434
4.01282,66.5575,4.57519,53.6201,0.294159,0.242348,0.354098,0.325495,0.202752,1,435,435
3.98356,68.7298,3.3719,50.9169,0.286753,0.266267,0.183578,0.311872,0.201709,1,436,436
4.07531,67.1031,3.7818,53.475,0.299059,0.235562,0.272479,0.305481,0.202453,1,437,437
4.09428,68.3307,3.85884,52.6387,0.283786,0.236881,0.240136,0.325173,0.201437,1,438,438
3.96618,68.2081,3.60249,48.4999,0.285471,0.292598,0.258071,0.274458,0.201709,1,439,439
3.9966,67.8774,3.73255,54.3978,0.294426,0.263186,0.281969,0.30385,0.200885,1,440,440
4.00389,67.7098,3.67574,54.8455,0.294327,0.266568,0.278396,0.292414,0.200956,1,441,441
3.9266200000000002,68.9003,3.77725,50.0248,0.315073,0.296001,0.200964,0.375852,0.201553,1,442,442
3.95232,67.7499,3.89497,47.7853,0.311101,0.29014,0.213835,0.287632,0.203374,1,443,443
3.94693,68.2506,3.789,48.4668,0.302604,0.285395,0.225989,0.296778,0.203184,1,444,444
3.91259,68.4875,3.60626,50.2724,0.316715,0.284692,0.202264,0.323562,0.200106,1,445,445
3.97633,70.6799,3.57054,49.0161,0.30046,0.314096,0.262688,0.337661,0.202535,1,446,446
3.95289,70.2614,3.68897,48.3784,0.304406,0.308772,0.283052,0.369647,0.202026,1,447,447
3.97152,68.9871,3.77412,52.2495,0.319364,0.280154,0.264511,0.300371,0.202165,1,448,448
4.02354,68.945,3.35867,52.8155,0.323767,0.286997,0.205008,0.335929,0.201642,1,449,449
3.97169,65.9051,3.87942,49.332,0.301875,0.292373,0.361913,0.316089,0.202059,1,450,450
3.94837,64.3844,3.96584,49.7451,0.298138,0.290393,0.281976,0.319637,0.200735,1,451,451
3.96557,65.7361,3.80634,53.0023,0.310893,0.289345,0.271941,0.313988,0.201155,1,452,452
4.09678,68.5248,3.73301,50.5049,0.288639,0.278706,0.190263,0.35613,0.201102,1,453,453
4.04628,67.9678,3.80804,51.822,0.289314,0.282386,0.167095,0.272308,0.20173,1,454,454
4.08108,70.1818,3.90821,51.7661,0.29603,0.274231,0.166873,0.260336,0.205867,1,455,455
4.06525,67.6762,3.70293,51.8009,0.27212,0.264114,0.201363,0.347145,0.203282,1,456,456
4.04834,66.4842,3.97361,54.0411,0.295126,0.260102,0.297317,0.309237,0.203316,1,457,457
4.06832,70.4762,3.71669,48.7194,0.283671,0.291495,0.249614,0.33543,0.200658,1,458,458
3.96277,66.7581,3.58713,52.6231,0.280068,0.275175,0.30711,0.325831,0.201499,1,459,459
3.98005,66.4266,3.78678,52.5427,0.273854,0.289666,0.277701,0.326766,0.201846,1,460,460
3.9929,67.9263,3.73824,49.7072,0.278504,0.296135,0.252196,0.313959,0.200758,1,461,461
3.98434,66.6831,3.75978,50.9412,0.304882,0.278304,0.333608,0.317265,0.201112,1,462,462
3.98462,68.4603,4.03819,53.2307,0.319299,0.302989,0.304804,0.278041,0.200999,1,463,463
3.9774,69.1053,3.59002,51.4859,0.31453,0.283004,0.269205,0.333235,0.202197,1,464,464
3.96985,68.2822,3.59706,51.7244,0.32534,0.261769,0.204472,0.32066,0.204243,1,465,465
3.98521,70.2554,3.21302,51.1328,0.338322,0.284575,0.311014,0.353517,0.200528,1,466,466
4.03514,67.609,4.02373,53.3472,0.314131,0.305605,0.254494,0.338764,0.202933,1,467,467
4.04579,67.4339,3.66401,51.5085,0.302802,0.297538,0.288776,0.257949,0.202849,1,468,468
4.04643,67.2347,3.61734,52.8338,0.30998,0.296506,0.300411,0.299423,0.201466,1,469,469
4.05041,68.736,3.66569,51.3279,0.295241,0.332891,0.357922,0.31392,0.197901,1,470,470
4.10574,67.7133,3.84737,55.2927,0.306881,0.326284,0.359004,0.27382,0.201477,1,471,471
4.02309,64.909,3.76253,53.1883,0.306074,0.283983,0.269347,0.316968,0.200981,1,472,472
4.04202,66.5695,3.7848,51.2335,0.302362,0.301385,0.292426,0.293324,0.203047,1,473,473
4.05195,68.6855,4.18821,53.3584,0.286676,0.245196,0.214953,0.310652,0.203239,1,474,474
3.96386,69.6646,3.73295,49.3805,0.294088,0.297672,0.180396,0.342031,0.199907,1,475,475
3.90919,69.7361,4.09766,55.3109,0.284472,0.326976,0.36326,0.291113,0.204213,1,476,476
3.89848,70.6079,3.56499,50.7179,0.27679,0.289596,0.319453,0.271528,0.200583,1,477,477
3.95015,70.0243,3.64128,55.013,0.284079,0.283304,0.426814,0.302709,0.201896,1,478,478
3.97077,69.9665,3.45978,53.5907,0.277705,0.277912,0.359909,0.284651,0.201992,1,479,479
4.03045,68.8769,3.76133,50.7622,0.28582,0.285131,0.326774,0.306267,0.205064,1,480,480
4.0096,66.3714,4.00431,52.9347,0.305038,0.278332,0.354214,0.321148,0.203789,1,481,481
4.08514,68.9809,3.75325,50.9555,0.305759,0.283402,0.332756,0.306026,0.197773,1,482,482
4.07504,69.7957,3.54763,52.5305,0.291796,0.264896,0.302431,0.305238,0.202603,1,483,483
4.11456,69.8032,3.38708,51.0885,0.302521,0.289884,0.460922,0.355723,0.197791,1,484,484
4.07481,69.1812,3.68985,51.5808,0.293098,0.266601,0.34863,0.380056,0.203297,1,485,485
4.07792,67.5184,4.11941,51.547,0.297243,0.265502,0.413962,0.365589,0.198915,1,486,486
4.10385,66.3594,3.77809,52.2243,0.300175,0.241743,0.377304,0.337544,0.201416,1,487,487
4.10344,66.5261,3.83299,47.2122,0.283813,0.278389,0.377085,0.405926,0.201281,1,488,488
4.09289,65.7982,3.7037,56.149,0.284585,0.286822,0.313287,0.322189,0.198762,1,489,489
4.08866,65.0693,3.79437,55.3142,0.282347,0.271837,0.231139,0.290152,0.199601,1,490,490
4.07768,67.6625,3.45462,55.779,0.287334,0.311254,0.366353,0.277784,0.201971,1,491,491
4.04084,65.3662,4.208,48.2895,0.287948,0.32439,0.313062,0.316603,0.201819,1,492,492
4.0581,65.8201,3.64149,55.1084,0.295598,0.266613,0.31347,0.403446,0.199901,1,493,493
4.00408,63.8637,4.04935,51.9965,0.279552,0.276309,0.311956,0.297457,0.199838,1,494,494
4.01267,64.2703,3.86441,51.2479,0.271272,0.270442,0.259867,0.326887,0.200028,1,495,495
4.05011,64.9108,4.34454,51.005,0.288131,0.287479,0.340784,0.297199,0.20349,1,496,496
3.96606,68.0906,3.95667,53.329,0.297935,0.288048,0.26465,0.381032,0.200117,1,497,497
3.98293,68.1095,4.00148,54.2199,0.29181,0.282405,0.280329,0.380592,0.20081,1,498,498
3.97658,67.8322,3.53962,53.443600000000004,0.294769,0.286009,0.229117,0.37863,0.201095,1,499,499
3.95545,68.2637,3.34913,48.8962,0.297276,0.295485,0.281786,0.351852,0.200873,1,500,500
3.9646,68.3539,4.08249,52.8821,0.301798,0.297529,0.24349,0.363914,0.202345,1,501,501
4.05174,69.8013,3.49226,48.1497,0.270745,0.28202,0.300597,0.376797,0.200842,1,502,502
4.03977,68.8661,3.52966,49.8672,0.269359,0.282905,0.228685,0.390742,0.201369,1,503,503
4.14435,67.6511,3.84455,49.6193,0.275982,0.287917,0.346246,0.337176,0.198977,1,504,504
4.16738,67.4492,3.81388,51.3349,0.280059,0.281906,0.348392,0.288527,0.19839,1,505,505
4.19135,68.8202,3.62084,51.5289,0.283521,0.282479,0.273665,0.361753,0.204884,1,506,506
4.08762,69.3598,3.44598,52.0496,0.308291,0.286156,0.302674,0.30105,0.198853,1,507,507
4.106,69.6658,3.54717,51.9062,0.305402,0.277365,0.268875,0.326799,0.198716,1,508,508
4.16531,66.516,3.83137,49.9008,0.269529,0.244845,0.324252,0.291423,0.205203,1,509,509
4.09599,67.4825,3.50612,51.9407,0.278681,0.292033,0.289948,0.284255,0.197351,1,510,510
4.14159,65.8901,3.8954,55.7333,0.277684,0.29848,0.380305,0.255819,0.204726,1,511,511
4.05032,66.7417,3.48247,47.9444,0.287467,0.310098,0.310719,0.36145,0.199224,1,512,512
4.13105,65.6404,4.4105,51.9156,0.286581,0.292597,0.29258,0.315567,0.202668,1,513,513
4.11964,66.3149,3.94972,51.2766,0.26477,0.266933,0.322691,0.372054,0.200089,1,514,514
4.03291,69.5584,3.34006,51.404,0.297403,0.324626,0.251217,0.353013,0.200416,1,515,515
4.08379,66.5182,3.92581,48.1769,0.274639,0.284404,0.330609,0.371779,0.199504,1,516,516
4.12868,67.9139,4.17495,49.609,0.285698,0.258401,0.271722,0.29136,0.204872,1,517,517
4.17411,66.4792,3.99686,51.4151,0.304372,0.298024,0.235917,0.314197,0.200344,1,518,518
4.08811,69.1778,3.11384,53.2755,0.281603,0.321259,0.390758,0.285538,0.203013,1,519,519
4.03417,68.1739,4.01607,52.1256,0.272691,0.270616,0.419553,0.318033,0.203067,1,520,520
4.09731,68.5224,3.83485,51.9024,0.268385,0.292631,0.295166,0.293471,0.204037,1,521,521
4.06967,67.2143,3.58871,54.4607,0.279558,0.249318,0.281618,0.33378,0.200391,1,522,522
4.04844,69.3527,3.37984,54.0277,0.299058,0.301809,0.261516,0.401569,0.202251,1,523,523
4.07577,68.474,4.33342,56.1884,0.283354,0.284513,0.416254,0.304077,0.200287,1,524,524
