TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
3.73854,52.0917,4.32568,42.4911,0.83487,94.2054,5.5756,0.138324,3.55851e-4,0.318598,0.172864,0.0571007,0.497926,0.249243,0.535308,0.357484,0.410659,0.339201,0.186724,0.21234,1,127,127
3.68028,57.2256,3.23312,37.4925,0.910919,88.6487,6.34439,0.1577,4.11213e-4,0.303723,0.219691,0.0375937,0.448792,0.433892,0.493233,0.362097,0.410431,0.299663,0.188135,0.211126,1,128,128
3.72045,57.8699,3.14515,38.7905,0.959727,91.3219,6.50864,0.143533,4.04057e-4,0.296531,0.22026,0.0177647,0.519937,0.353228,0.55827,0.385373,0.337196,0.382756,0.190318,0.214801,1,129,129
3.67665,51.8181,3.36546,48.3711,0.747171,122.616,5.65141,0.170356,3.9221e-4,0.350058,0.11809,0.0169576,0.331892,0.113352,0.277563,0.294231,0.269697,0.298361,0.196189,0.216355,1,130,130
3.75282,52.0674,5.22819,51.6808,0.734793,122.15,5.19,0.154721,3.84559e-4,0.283509,0.135405,0.0118637,0.188763,0.480523,0.323439,0.32283,0.442439,0.613744,0.202081,0.203866,1,131,131
3.54598,42.08,3.55393,45.1189,0.646806,117.851,4.33058,0.117739,3.71895e-4,0.348478,0.343466,0.082347,0.144106,0.370597,0.347362,0.396266,0.451701,0.255441,0.18282,0.216721,1,132,132
3.63405,48.3133,4.94746,49.043,0.578958,128.215,5.31469,0.120049,3.22012e-4,0.356099,0.15306,0.116578,0.153195,0.374317,0.256948,0.478336,0.43166,0.311181,0.189421,0.199161,1,133,133
3.65714,56.0218,5.25463,47.0658,0.717509,128.844,6.1431,0.115125,2.78198e-4,0.398101,0.191355,0.244014,0.168722,0.412606,0.368363,0.540753,0.457948,0.294128,0.198575,0.202269,1,134,134
3.56816,59.8121,2.21806,37.0028,0.910395,118.873,5.4927,0.185651,4.972e-4,0.485792,0.157581,0.247671,0.431879,0.327328,0.198916,0.319621,0.516737,0.693136,0.188759,0.218575,1,135,135
3.42196,42.7756,8.80058,63.7092,0.609091,138.948,4.68413,0.129204,3.21719e-4,0.336492,0.10811,0.454281,0.190428,0.359022,0.310795,0.469342,0.492761,0.240562,0.189688,0.209274,1,136,136
3.79472,47.5368,5.19277,50.6652,0.674162,109.257,5.96391,0.213697,3.69244e-4,0.493325,0.226221,0.0421458,0.191402,0.2253,0.141401,0.416569,0.614984,0.455965,0.200265,0.204285,1,137,137
3.77309,50.9797,4.27288,48.0341,0.766738,125.027,5.27015,0.121432,3.74973e-4,0.527945,0.190138,0.126228,0.123128,0.337268,0.180714,0.450577,0.555511,0.349757,0.18871,0.221716,1,138,138
3.80063,48.7776,4.59823,47.9367,0.792299,122.223,5.32364,0.112638,3.7451e-4,0.574493,0.209418,0.0810218,0.111034,0.270915,0.188768,0.415108,0.602532,0.337746,0.189676,0.219848,1,139,139
3.65918,51.0456,3.83842,45.2202,0.735345,110.939,4.34763,0.0950649,2.40161e-4,0.323953,0.14453,0.113558,0.407914,0.656251,0.139248,0.365588,0.581284,0.433054,0.187511,0.221596,1,140,140
3.79459,43.5218,4.77021,52.5578,0.76785,119.651,5.72811,0.134773,2.85579e-4,0.367736,0.243538,0.0298609,0.163995,0.528398,0.217793,0.26172,0.66633,0.45603,0.192445,0.204529,1,141,141
3.35653,54.2645,2.83204,37.3575,0.79104,97.1013,4.97503,0.139816,3.34254e-4,0.350318,0.064193,0.0957464,0.249453,0.421459,0.185534,0.294918,0.579427,0.408375,0.193571,0.218103,1,142,142
3.90111,48.5361,4.93593,57.0048,0.815103,168.528,5.13472,0.14006,3.38828e-4,0.364559,0.207205,0.0405399,0.256969,0.379069,0.39747,0.307876,0.364971,0.480752,0.186209,0.204348,1,143,143
4.37549,51.2955,5.80788,56.5522,0.755289,141.497,5.30722,0.141918,3.60898e-4,0.461455,0.288069,0.0911155,0.278078,0.245515,0.342769,0.342632,0.498128,0.403645,0.192289,0.204109,1,144,144
4.29561,46.8611,3.9304,53.2623,0.814646,91.3794,3.87502,0.0683762,2.94908e-4,0.548801,0.179367,0.136159,0.367854,0.286997,0.570066,0.495284,0.80225,0.503477,0.189014,0.211822,1,145,145
4.33966,57.1798,4.16518,39.8137,0.869986,132.372,5.49011,0.236107,3.74866e-4,0.371773,0.176216,0.233913,0.28906,0.0563853,0.286531,0.38338,0.300934,0.438529,0.185098,0.225791,1,146,146
4.20382,50.4717,4.26109,52.1315,0.837333,108.364,5.31463,0.146484,3.12074e-4,0.332301,0.428489,0.289977,0.16188,0.319168,0.244537,0.528368,0.553958,0.278266,0.194543,0.194246,1,147,147
3.71962,46.06,4.69001,50.236,0.676933,143.783,5.65292,0.168918,4.72666e-4,0.649264,0.190213,0.0495571,0.262633,0.104623,0.393473,0.242473,0.727752,0.762769,0.194235,0.213631,1,148,148
3.79408,57.8194,3.35413,41.4509,1.03267,109.612,4.62276,0.084906,2.58085e-4,0.351264,0.262534,0.181526,0.370197,0.261235,0.262738,0.544827,0.607981,0.3464,0.192282,0.20585,1,149,149
3.75377,57.4013,3.62143,44.5963,0.923766,111.255,5.02538,0.100092,2.7637e-4,0.408865,0.15984400000000001,0.409885,0.341617,0.272034,0.125878,0.408491,0.521779,0.263465,0.185588,0.203574,1,150,150
4.36286,53.3153,4.18316,43.1049,0.77279,132.341,5.27824,0.178801,3.35417e-4,0.417346,0.133024,0.0295568,0.268469,0.319691,0.243671,0.316177,0.441044,0.538612,0.203418,0.217594,1,151,151
3.99285,55.1996,4.38224,46.2442,0.725906,110.821,5.38023,0.102764,3.91873e-4,0.492651,0.354958,0.105804,0.192466,0.235634,0.106983,0.404238,0.667412,0.428644,0.188605,0.206888,1,152,152
4.19126,45.7641,5.31954,58.33,0.592547,107.523,4.78295,0.160597,2.8989e-4,0.417872,0.179134,0.0607545,0.201009,0.27425,0.120321,0.29263,1.04251,0.499001,0.20331,0.205026,1,153,153
4.6851,60.0713,3.68587,38.5431,0.94564,105.811,5.10419,0.103536,2.80973e-4,0.392707,0.138363,0.0170703,0.382342,0.216732,0.0432329,0.37839,0.583396,0.374111,0.186375,0.220834,1,154,154
3.91275,51.149,4.52132,47.873,0.728659,109.077,5.38169,0.147791,2.63152e-4,0.41812,0.328674,0.147903,0.262907,0.124441,0.0592664,0.357399,0.765605,0.404362,0.205476,0.205438,1,155,155
3.87855,48.9326,4.36927,51.8709,0.777707,107.064,5.08345,0.0544479,3.28814e-4,0.385271,0.238979,0.0987622,0.159708,0.453993,0.275504,0.262331,0.706916,0.691455,0.197253,0.211303,1,156,156
3.50085,55.1115,3.91826,46.7702,0.654978,156.775,5.54303,0.26338,3.77158e-4,0.299096,0.249522,0.0176517,0.109964,0.348178,0.335633,0.388542,0.281955,0.272254,0.187524,0.208785,1,157,157
3.82005,53.9697,4.51328,45.2002,0.873362,136.023,5.14153,0.195326,3.04535e-4,0.295406,0.13946,0.344907,0.286711,0.429999,0.521716,0.360566,0.293969,0.737716,0.194037,0.202054,1,158,158
3.80291,48.9203,4.12831,45.9168,0.555961,103.319,5.77311,0.14098,3.16403e-4,0.303499,0.233505,0.0674593,0.355124,0.408513,0.281643,0.41814,0.70054,0.392682,0.195682,0.198208,1,159,159
4.1702,60.0152,2.90472,44.7876,0.985389,146.398,4.26575,0.163237,3.04841e-4,0.322603,0.287388,0.0516419,0.424439,0.0419946,0.444876,0.332134,0.3757,0.338546,0.2044,0.206197,1,160,160
4.5881,40.9569,6.26284,52.3932,0.57829,96.952,5.20257,0.119679,3.4655e-4,0.466106,0.36867,0.435026,0.321803,0.0578881,0.131861,0.415687,0.700823,0.323318,0.194613,0.213584,1,161,161
3.4143,43.2517,5.56786,61.1175,0.631299,140.452,4.35628,0.144242,3.25804e-4,0.285532,0.440204,0.175457,0.431549,0.0959901,0.53685,0.341295,0.576223,0.341073,0.188858,0.200882,1,162,162
3.20278,52.9754,4.41128,45.71,0.840662,120.36,4.2843,0.185392,3.59366e-4,0.340786,0.275464,0.296826,0.340454,0.184384,0.161799,0.445858,0.454873,0.416162,0.194738,0.215611,1,163,163
3.33104,47.4883,4.36983,47.1995,0.774474,127.483,4.11946,0.14769,4.07493e-4,0.379762,0.324251,0.213396,0.317692,0.233598,0.436994,0.323829,0.488769,0.343757,0.184501,0.20462,1,164,164
2.9011,51.4136,3.84726,45.2984,0.837007,136.891,4.84337,0.109777,3.32957e-4,0.465406,0.267774,0.0497103,0.0984975,0.257209,0.316321,0.404352,0.663602,0.489486,0.199022,0.216774,1,165,165
3.16687,50.9704,4.19048,46.7968,0.997245,107.644,3.18274,0.122557,3.15327e-4,0.372068,0.271105,0.432933,0.252008,0.284478,0.257139,0.444576,0.476978,0.323059,0.184295,0.20744,1,166,166
3.30266,50.4744,5.01866,52.5929,0.898579,124.531,4.25648,0.140637,4.55029e-4,0.370908,0.181793,0.0777935,0.161591,0.289733,0.217327,0.405523,0.542146,0.299806,0.190478,0.207572,1,167,167
3.50882,46.2746,3.73192,52.2106,0.839389,110.904,4.6299,0.125432,3.81205e-4,0.530586,0.325109,0.644893,0.161789,0.421796,0.326482,0.536516,0.433647,0.345762,0.195379,0.2196,1,168,168
3.7873,53.405,3.93299,46.0086,0.823406,103.259,5.39706,0.150561,3.25603e-4,0.336328,0.210035,0.428668,0.0899682,0.291685,0.267428,0.407048,0.771799,0.301793,0.18748,0.206857,1,169,169
4.37435,48.2541,5.0487,57.7515,0.693272,131.544,4.21986,0.159508,3.6573e-4,0.377606,0.270784,0.110574,0.277569,0.344467,0.292428,0.410275,0.446084,0.465604,0.196553,0.207618,1,170,170
3.79874,49.164,3.51137,43.6559,0.774178,99.4358,4.93308,0.116732,3.10598e-4,0.407368,0.242728,0.250927,0.171017,0.284763,0.240663,0.309952,0.915673,0.375724,0.200412,0.219205,1,171,171
3.87102,56.3537,4.31126,53.3834,0.932007,118.746,5.15929,0.164372,2.94513e-4,0.40082,0.299257,0.110527,0.328807,0.0739835,0.2795,0.424791,0.420089,0.569451,0.185986,0.200531,1,172,172
4.07745,51.9438,5.39301,56.4379,0.774712,104.679,5.04737,0.127321,3.81729e-4,0.400987,0.243811,0.144216,0.366758,0.0475178,0.29094,0.364706,0.69672,0.479101,0.20081,0.230467,1,173,173
3.83301,47.695,5.02154,47.8441,0.607946,123.777,4.49017,0.151518,2.64107e-4,0.356408,0.219526,0.032189,0.374424,0.298171,0.380106,0.382965,0.389827,0.457093,0.184403,0.187614,1,174,174
3.85565,51.6034,3.67304,48.6593,0.954177,116.712,4.56675,0.0866046,2.94651e-4,0.315265,0.22798,0.0508821,0.333762,0.169497,0.117415,0.551405,0.510472,0.407671,0.195066,0.235085,1,175,175
3.73588,51.8244,3.29057,47.3085,0.725495,118.685,4.62957,0.194781,3.22761e-4,0.350637,0.111679,0.0883743,0.268975,0.365953,0.192448,0.363214,0.648226,0.448385,0.182283,0.202684,1,176,176
3.61707,57.1189,4.38044,45.7881,0.814187,119.767,4.8202,0.0914019,2.70799e-4,0.351281,0.461632,0.106219,0.246688,0.278426,0.413795,0.281207,0.607108,0.41916,0.198467,0.216431,1,177,177
3.64975,51.2231,3.99883,51.804,0.820376,102.675,4.84865,0.143826,3.07979e-4,0.506206,0.103225,0.0553358,0.256557,0.259278,0.262362,0.319797,0.512658,0.551712,0.188741,0.203053,1,178,178
3.68207,52.7288,4.39561,50.3707,0.870695,132.906,5.21732,0.148288,4.9534e-4,0.491475,0.152406,0.142448,0.117597,0.299433,0.199486,0.431698,0.502723,0.279533,0.19289799999999999,0.197643,1,179,179
3.53571,52.6455,3.81327,51.4785,0.767835,159.29,5.27933,0.141497,3.7908e-4,0.459776,0.213247,0.0729681,0.146195,0.287988,0.290781,0.525946,0.366286,0.347657,0.194769,0.203155,1,180,180
3.60999,61.0961,4.7686,48.0513,0.949648,134.915,6.3361,0.19131600000000001,3.67087e-4,0.583963,0.260452,0.213714,0.203422,0.17556,0.299728,0.456941,0.467451,0.324795,0.203961,0.231224,1,181,181
3.98319,61.6697,4.12492,51.4237,0.854239,142.213,4.61479,0.1995,3.78285e-4,0.38859,0.24854,0.0739266,0.298237,0.298058,0.351592,0.559796,0.290267,0.343893,0.18347,0.210639,1,182,182
4.34355,64.4012,2.68277,39.4822,0.91632,113.388,4.88765,0.15214,2.8807e-4,0.368665,0.18419,0.119699,0.177324,0.138945,0.18714,0.309827,0.65108,0.436215,0.203857,0.222917,1,183,183
4.51005,46.4095,4.90942,55.3611,0.739482,147.799,4.18135,0.154454,3.44216e-4,0.373719,0.24186,0.0380188,0.356602,0.331943,0.316406,0.571194,0.288887,0.3036,0.190322,0.205366,1,184,184
4.05195,49.3532,5.45762,48.8736,0.640377,113.246,4.89254,0.164242,3.19848e-4,0.344329,0.185152,0.363031,0.412843,0.334075,0.258433,0.4361,0.909414,0.487857,0.195313,0.213823,1,185,185
4.36602,54.1395,4.82565,52.238,0.731741,111.019,5.51771,0.112369,3.5267e-4,0.390382,0.389877,0.435515,0.0723687,0.0300861,0.250696,0.379193,0.672553,0.452839,0.190203,0.212109,1,186,186
4.38676,52.4838,4.0256,40.6987,0.881168,112.464,4.96271,0.160349,2.76315e-4,0.343143,0.174218,0.265725,0.234215,0.0910893,0.303349,0.269439,0.433331,0.470571,0.183599,0.218061,1,187,187
3.96686,58.0119,4.24716,48.3926,0.778524,122.178,5.42152,0.171771,4.32598e-4,0.418219,0.267644,0.0986102,0.158393,0.310685,0.430047,0.261724,0.446534,0.399379,0.192304,0.208069,1,188,188
3.25034,53.289,4.11179,45.9115,0.83867100000000006,130.008,4.75813,0.162496,3.7807e-4,0.51026,0.141497,0.138968,0.315213,0.196251,0.2253,0.333428,0.370897,0.462035,0.191306,0.213652,1,189,189
3.21961,55.7581,3.74462,43.1935,0.939256,132.911,4.60804,0.13412,3.87441e-4,0.494051,0.135836,0.0837085,0.372531,0.195238,0.520955,0.358202,0.320107,0.481735,0.187839,0.205638,1,190,190
3.19266,51.8138,4.08916,45.8538,0.860287,126.383,5.57894,0.171335,4.24552e-4,0.489368,0.190706,0.0488996,0.366978,0.0998234,0.259964,0.348958,0.548654,0.489743,0.199269,0.199113,1,191,191
3.49916,49.7206,4.16878,48.8823,0.807296,104.009,5.36272,0.153018,3.3462e-4,0.473734,0.369419,0.0712837,0.194853,0.224503,0.510107,0.43836,0.457302,0.302549,0.191635,0.215523,1,192,192
3.80931,50.7725,4.70115,50.3195,0.834661,121.001,5.51041,0.116094,3.30727e-4,0.532895,0.184923,0.0698299,0.359297,0.318279,0.283594,0.372139,0.685028,0.491533,0.191331,0.207422,1,193,193
3.80785,52.3187,4.29039,48.4341,0.79133,112.545,5.29168,0.101373,3.28935e-4,0.437483,0.231995,0.164577,0.1835,0.277959,0.395996,0.350436,0.741895,0.501063,0.181528,0.206005,1,194,194
3.43976,56.8852,3.1855,45.5428,0.949096,115.769,5.04739,0.122711,3.30246e-4,0.510922,0.275996,0.0551387,0.104122,0.47693,0.12454,0.241083,0.536414,0.270111,0.194769,0.230634,1,195,195
4.25103,48.4897,4.32912,43.2726,0.854211,130.651,4.63336,0.149882,4.04086e-4,0.444621,0.176748,0.131744,0.197759,0.461237,0.250072,0.502384,0.655014,0.54627,0.181796,0.201403,1,196,196
4.35888,47.0321,4.67736,47.2939,0.798454,122.233,4.4864,0.123782,3.92621e-4,0.411519,0.153894,0.179297,0.24599,0.472268,0.317775,0.547991,0.575337,0.453099,0.190622,0.195316,1,197,197
4.45583,57.4507,3.42058,37.7163,0.736352,96.9304,5.18726,0.0856267,2.42807e-4,0.485633,0.190362,0.0185894,0.412394,0.257837,0.39241,0.407746,0.474196,0.424674,0.188519,0.225738,1,198,198
4.37006,55.1762,4.20686,45.0744,0.941622,109.015,4.68866,0.0846614,3.0081e-4,0.44782,0.257343,0.0433049,0.191522,0.342945,0.177317,0.314052,0.682361,0.305279,0.184438,0.208717,1,199,199
3.41002,57.979,3.81488,43.006100000000004,0.824317,151.029,4.86788,0.232706,3.51346e-4,0.667828,0.212709,0.286099,0.235878,0.159609,0.469434,0.36231,0.38998,0.650651,0.198887,0.204248,1,200,200
3.49609,55.5146,3.3102,54.2423,0.949407,115.739,5.23216,0.0980998,3.29338e-4,0.353213,0.111539,0.116451,0.645867,0.270737,0.112691,0.449954,0.915986,0.324048,0.181195,0.214994,1,201,201
3.55857,47.3291,6.02449,55.5394,0.637845,131.025,5.14968,0.185847,3.27604e-4,0.529963,0.11701,0.120763,0.36693,0.228394,0.226745,0.251028,0.287258,0.374009,0.203044,0.212317,1,202,202
3.81172,63.7226,3.47671,39.2381,1.14558,117.637,4.44644,0.140302,3.45355e-4,0.363775,0.262844,0.174785,0.173396,0.377885,0.394219,0.302256,0.390816,0.325306,0.204882,0.202654,1,203,203
3.91948,52.6084,3.32816,41.9316,0.683802,156.651,4.99423,0.191487,3.98726e-4,0.353526,0.0675626,0.056616,0.236131,0.293246,0.470672,0.642898,0.37994,0.41059,0.181473,0.219011,1,204,204
5.02642,40.1017,5.18273,51.038,0.644962,110.118,5.02538,0.143655,2.65948e-4,0.487881,0.264082,0.234557,0.115918,0.398365,0.296808,0.347991,0.426004,0.425363,0.208651,0.202048,1,205,205
4.74628,46.3781,3.39831,45.1009,0.601479,119.662,4.84382,0.168073,3.87547e-4,0.516156,0.146685,0.0118163,0.163098,0.46689,0.179923,0.46342,0.709203,0.402433,0.187391,0.210138,1,206,206
4.35566,43.3678,5.3216,57.2953,0.550188,116.475,5.07318,0.104874,2.94622e-4,0.437672,0.149105,0.0705474,0.304647,0.725367,0.227018,0.388882,0.582258,0.475722,0.193859,0.209507,1,207,207
3.72338,49.9902,4.67769,46.4374,0.728102,91.6205,4.35158,0.125691,3.38548e-4,0.347786,0.08587,0.497635,0.205441,0.326835,0.0773078,0.421893,0.491179,0.615784,0.188186,0.21215,1,208,208
3.88476,48.3167,6.46744,51.1908,0.83214,111.238,4.12634,0.141445,3.32952e-4,0.313583,0.0921823,0.363549,0.245003,0.460556,0.172208,0.476791,0.501858,0.372932,0.200934,0.210333,1,209,209
4.30984,44.9502,4.63426,54.7186,0.701653,137.103,4.50954,0.121058,5.21835e-4,0.365612,0.171751,0.0330866,0.159438,0.285419,0.345814,0.388391,0.897399,0.455007,0.187424,0.211708,1,210,210
3.91651,52.061,3.66773,42.7784,0.85113,107.46,5.26684,0.141674,2.66689e-4,0.430956,0.0114656,0.136586,0.171463,0.43753,0.275264,0.425954,0.459841,0.285089,0.19208,0.229109,1,211,211
3.56235,47.269,4.73274,54.8925,0.662129,117.453,4.87798,0.118143,4.28199e-4,0.44509,0.00221744,0.0692424,0.34056,0.202274,0.0888892,0.319626,0.453608,0.451361,0.199935,0.211084,1,212,212
3.76607,49.1995,4.38132,43.812,0.734131,120.47,3.834,0.15886,2.5462e-4,0.313534,0.00366943,0.0259156,0.120211,0.217188,0.344784,0.405437,0.641804,0.243672,0.193631,0.216776,1,213,213
3.22929,54.0808,3.59016,45.6201,0.846467,121.645,4.8807,0.15284,3.03721e-4,0.439592,0.00588498,0.18129,0.386089,0.35494,0.212114,0.311815,0.50531,0.683068,0.195321,0.209308,1,214,214
3.72385,49.6452,5.12572,49.3524,0.725116,134.183,5.46105,0.160479,3.29048e-4,0.489656,0.00355051,0.128889,0.365413,0.233986,0.357826,0.325966,0.701972,0.381659,0.195384,0.215624,1,215,215
3.81267,44.7121,4.82288,47.4911,0.694277,129.139,4.792,0.141319,3.10007e-4,0.447881,0.00315481,0.027882,0.381857,0.291932,0.403524,0.346582,0.504003,0.356574,0.189859,0.218352,1,216,216
3.20651,56.5209,3.47842,42.8383,0.905567,117.622,5.5281,0.12087,3.85744e-4,0.531024,0.00529757,0.321366,0.359485,0.271703,0.138278,0.348136,0.553076,0.439606,0.199147,0.203211,1,217,217
3.13193,58.8468,2.69364,44.6064,1.04248,116.145,5.3962,0.107282,3.34087e-4,0.520201,0.00443943,0.104236,0.473897,0.202431,0.209971,0.367602,0.627842,0.30634,0.215097,0.213965,1,218,218
4.2532,45.082,5.41164,56.0088,0.639471,113.859,4.25589,0.162199,3.10727e-4,0.306496,0.00433068,0.0906841,0.402189,0.420563,0.296056,0.333671,0.476255,0.336726,0.214336,0.210129,1,219,219
4.39467,44.7076,5.11415,54.3229,0.724311,127.769,4.82057,0.153001,4.01684e-4,0.333626,0.00585673,0.0737942,0.349129,0.240618,0.325717,0.342045,0.424405,0.390614,0.200758,0.213075,1,220,220
3.99136,56.4873,3.31392,51.0111,0.655708,119.651,6.0465,0.150835,3.42184e-4,0.390538,0.0209363,0.147944,0.392765,0.446572,0.248126,0.443692,0.41847,0.336057,0.197833,0.218433,1,221,221
3.48777,48.1293,4.5011,45.3006,0.726739,118.361,5.05054,0.133911,3.53432e-4,0.671737,0.0159709,0.0831646,0.222307,0.336123,0.278354,0.263228,0.433646,0.405731,0.195091,0.209408,1,222,222
3.19056,55.1944,3.30309,32.8396,0.938318,129.175,4.27675,0.167249,3.07886e-4,0.350635,0.188381,0.063762,0.477393,0.211761,0.330032,0.397543,0.779753,0.386363,0.193824,0.213238,1,223,223
3.59684,53.8025,4.00735,52.1421,0.972365,152.892,4.9349,0.162053,4.46591e-4,0.365743,0.0888074,0.0973565,0.19512,0.240927,0.448013,0.353751,0.272181,0.271581,0.194692,0.209238,1,224,224
3.55769,53.9347,3.13219,42.232,0.787104,115.924,5.67585,0.117809,2.5998e-4,0.415031,0.19616,0.162163,0.183754,0.20098,0.434779,0.368358,0.860356,0.530824,0.189916,0.213579,1,225,225
3.59337,58.9465,3.85771,47.3269,0.830171,104.772,4.96812,0.095064,2.8291e-4,0.50859,0.199017,0.0445835,0.317742,0.167196,0.289647,0.416532,0.740888,0.443851,0.194529,0.217832,1,226,226
3.37879,48.004,4.02247,43.6657,0.837052,99.8033,4.96229,0.13197,4.62053e-4,0.46556,0.220089,0.207048,0.336825,0.12487,0.327241,0.374949,0.461215,0.558585,0.192358,0.202191,1,227,227
3.60267,52.4183,3.97811,52.5768,0.876989,141.644,4.84419,0.0946911,3.28049e-4,0.332935,0.190965,0.31579,0.249521,0.18172,0.205739,0.334563,0.936914,0.3886,0.192622,0.223166,1,228,228
3.42347,51.3442,3.48654,48.6996,0.835772,138.192,5.16967,0.0972023,3.49594e-4,0.36839,0.146394,0.369727,0.313661,0.233611,0.232626,0.416346,0.829676,0.499175,0.192017,0.221928,1,229,229
3.25849,56.1321,3.5301,39.1165,0.850389,114.695,4.48613,0.152656,3.46669e-4,0.504183,0.133693,0.0544137,0.268823,0.193007,0.270605,0.346514,0.373365,0.368528,0.184665,0.200913,1,230,230
3.80961,52.3732,3.35483,47.5713,0.725118,122.443,4.90635,0.190552,3.9685e-4,0.352275,0.155251,0.120943,0.270751,0.333377,0.16918,0.355679,0.435884,0.464878,0.196157,0.218514,1,231,231
3.75964,48.442,4.32317,48.0637,0.707424,117.498,4.93547,0.133152,3.59685e-4,0.395603,0.13638,0.119408,0.13106,0.346277,0.183895,0.261435,0.376011,0.401165,0.20043,0.218186,1,232,232
3.77519,47.7061,4.61479,49.3451,0.666733,117.601,5.06692,0.140238,3.39765e-4,0.3977,0.139083,0.155286,0.126405,0.370953,0.164803,0.27817,0.378981,0.42854,0.199076,0.217682,1,233,233
3.81355,48.5067,4.71365,50.0052,0.664305,124.002,5.1942,0.170918,3.80689e-4,0.430385,0.162093,0.254877,0.168137,0.405475,0.214815,0.309464,0.337465,0.417337,0.207391,0.205785,1,234,234
4.34071,49.4869,4.63959,49.7497,0.84566,109.534,5.15104,0.166187,2.74886e-4,0.358133,0.056406,0.111404,0.376618,0.290518,0.365015,0.546889,0.638096,0.44948,0.18511,0.21744,1,235,235
4.55022,53.4267,3.32071,37.7527,0.855302,103.622,5.11344,0.0894641,3.53333e-4,0.351961,0.307069,0.154278,0.3738,0.144008,0.256735,0.339608,0.586723,0.434511,0.199876,0.198,1,236,236
4.74305,54.9902,3.3873,40.8778,0.892084,109.343,4.99789,0.0899356,3.33802e-4,0.365299,0.271569,0.0811174,0.315593,0.164713,0.198606,0.378674,0.61879,0.485367,0.202136,0.19141,1,237,237
5.61062,48.0034,5.08823,46.648,0.683338,102.937,5.65687,0.130934,2.70323e-4,0.673265,0.165161,0.139276,0.294152,0.0396292,0.262157,0.484871,0.582136,0.692279,0.189173,0.230897,1,238,238
5.19571,48.4855,4.83283,43.7003,0.756338,120.094,4.27186,0.16025,3.779e-4,0.383111,0.199487,0.00385976,0.283194,0.0650619,0.283551,0.357439,0.338441,0.361896,0.184717,0.21681,1,239,239
5.1354,55.4913,3.89864,46.6447,0.897701,130.472,3.96911,0.188584,3.94514e-4,0.454065,0.269141,0.0159135,0.18659800000000001,0.0641189,0.110559,0.412355,0.436547,0.646391,0.194548,0.208748,1,240,240
4.0158,50.9157,4.86596,54.075,0.770262,92.8285,5.1686,0.0610472,2.04807e-4,0.299115,0.21205,0.207833,0.216213,0.037726,0.255034,0.454688,1.12113,0.681063,0.194047,0.216541,1,241,241
3.52644,43.4912,5.06965,50.4846,0.687168,116.514,6.38609,0.155732,2.83404e-4,0.331698,0.231843,0.232222,0.243573,0.0215298,0.028914,0.495161,0.521121,0.33214,0.197495,0.210387,1,242,242
3.60059,55.6462,5.42232,51.4924,0.761608,127.455,5.28196,0.194656,3.90928e-4,0.34986,0.268707,0.0239067,0.256379,0.252022,0.542087,0.289394,0.494234,0.284572,0.191019,0.2083,1,243,243
4.03782,34.9379,5.82456,51.319,0.50007,101.867,4.40267,0.147,2.65804e-4,0.548294,0.269489,0.0993647,0.145606,0.376657,0.303447,0.477373,0.39677,0.284934,0.196009,0.199146,1,244,244
