TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
3.77906,72.4822,0.962945,0.304328,0.240168,0.327052,0.199211,1,340,340
3.86437,73.6397,0.988637,0.316134,0.273004,0.368631,0.197747,1,341,341
3.84997,76.0141,0.998383,0.291024,0.256499,0.342377,0.200077,1,342,342
3.82569,76.5134,0.951696,0.322411,0.252191,0.332758,0.196293,1,343,343
3.79903,73.5907,1.0526199999999999,0.321284,0.265124,0.378561,0.200798,1,344,344
3.85695,73.0546,0.952548,0.296475,0.314424,0.308719,0.195695,1,345,345
3.92356,71.7764,0.922373,0.336722,0.26146,0.306638,0.198344,1,346,346
3.90597,72.762200000000007,1.0299,0.314362,0.304099,0.326668,0.198926,1,347,347
3.92795,72.1074,0.932235,0.303089,0.290733,0.278436,0.198765,1,348,348
3.85452,70.6227,0.97195,0.294244,0.308705,0.320308,0.200203,1,349,349
3.86503,70.4007,0.993917,0.308583,0.302642,0.317636,0.200877,1,350,350
3.88006,71.0841,0.968566,0.277998,0.263963,0.267259,0.20125,1,351,351
3.87561,70.813,0.964814,0.304998,0.292014,0.329629,0.195866,1,352,352
3.87096,71.0551,0.997215,0.308874,0.274213,0.359925,0.20126,1,353,353
3.87671,71.149,0.960182,0.29229,0.310948,0.371352,0.196031,1,354,354
3.82996,69.8376,1.05467,0.287176,0.297431,0.377424,0.200401,1,355,355
3.94817,69.419,0.977038,0.290513,0.297087,0.33481,0.196932,1,356,356
3.92262,73.7631,1.03374,0.280295,0.28014,0.353189,0.196057,1,357,357
3.89141,72.7134,1.0219800000000001,0.301716,0.254832,0.33865,0.200121,1,358,358
3.84366,70.2487,1.01767,0.313128,0.262658,0.289615,0.196708,1,359,359
3.81216,69.9435,0.984615,0.305494,0.279046,0.315527,0.195476,1,360,360
3.78968,71.0293,1.00577,0.309367,0.278999,0.339888,0.196744,1,361,361
3.73795,70.325,0.971694,0.295854,0.247046,0.353716,0.19751,1,362,362
3.75996,70.988,1.0038,0.28727,0.248899,0.330465,0.199027,1,363,363
3.75894,70.8374,0.986118,0.277774,0.269239,0.286567,0.198719,1,364,364
3.72542,71.0284,0.965752,0.299747,0.274327,0.269803,0.197401,1,365,365
3.78386,69.1216,1.01914,0.295595,0.306693,0.355715,0.199937,1,366,366
3.78042,69.3628,0.936644,0.322721,0.264521,0.320438,0.200063,1,367,367
3.91128,73.2749,1.04627,0.314521,0.282367,0.364837,0.20103,1,368,368
3.92124,71.2863,1.01701,0.302619,0.314918,0.305716,0.195559,1,369,369
3.91343,72.5991,0.98147,0.303187,0.28018,0.281184,0.200887,1,370,370
3.88515,71.6102,1.0492,0.29362,0.312826,0.352203,0.196797,1,371,371
4.00096,70.2605,1.01578,0.321281,0.247955,0.277673,0.196248,1,372,372
3.92471,65.7331,1.00123,0.307779,0.297892,0.287103,0.197221,1,373,373
3.86232,66.1791,1.0141,0.304684,0.297265,0.325995,0.197635,1,374,374
3.97057,71.0592,0.934937,0.298518,0.296513,0.347947,0.196661,1,375,375
3.94473,72.4271,0.946491,0.28928,0.298359,0.360098,0.199601,1,376,376
3.95243,72.0837,0.942574,0.278184,0.31279,0.310325,0.200147,1,377,377
3.9435,72.6537,0.963148,0.281776,0.323932,0.331911,0.198469,1,378,378
3.97046,71.0718,0.986413,0.288706,0.292445,0.330714,0.197232,1,379,379
3.94399,71.5897,0.965857,0.285058,0.328629,0.356299,0.200819,1,380,380
3.99162,73.7864,1.03335,0.296126,0.282492,0.25679,0.199913,1,381,381
3.99666,73.0676,1.0032,0.29474,0.273757,0.313397,0.197887,1,382,382
4.05439,72.6007,1.02721,0.275424,0.280267,0.337685,0.199493,1,383,383
4.04813,71.7952,1.04279,0.27142,0.277194,0.367165,0.200585,1,384,384
4.05824,71.0751,1.02486,0.285455,0.286845,0.337546,0.197915,1,385,385
4.06375,71.0649,0.99105,0.296495,0.297098,0.310582,0.199245,1,386,386
4.05067,73.3046,1.0187,0.283331,0.264413,0.291515,0.196796,1,387,387
4.07347,72.3501,0.996039,0.294441,0.306669,0.345838,0.199853,1,388,388
4.06396,72.19,0.987075,0.286125,0.303271,0.37494,0.199314,1,389,389
4.23867,69.4987,1.03604,0.265648,0.278304,0.338954,0.200435,1,390,390
4.25769,69.9747,0.957086,0.282721,0.309657,0.360931,0.194719,1,391,391
4.27431,69.6768,1.00748,0.277852,0.276519,0.310828,0.199902,1,392,392
4.2101,68.2375,0.945957,0.275597,0.273653,0.378382,0.196046,1,393,393
4.21479,68.4432,1.04013,0.27624,0.300447,0.330716,0.200085,1,394,394
4.20124,69.7685,0.908773,0.260951,0.296839,0.356522,0.195711,1,395,395
4.1489,67.8748,0.982913,0.274722,0.283058,0.323341,0.196646,1,396,396
4.1304,69.0531,0.965163,0.271785,0.271129,0.328241,0.201195,1,397,397
4.21213,69.3796,0.917294,0.29047,0.287179,0.389276,0.195903,1,398,398
4.17117,69.3147,0.939791,0.292062,0.26665,0.322557,0.200922,1,399,399
4.23296,70.5723,1.04898,0.307677,0.298262,0.310168,0.196351,1,400,400
4.1643,70.2792,0.937244,0.296575,0.286526,0.33736,0.20033,1,401,401
4.13943,69.0166,0.95753,0.288959,0.276004,0.330334,0.195591,1,402,402
4.09687,68.4242,0.936081,0.305449,0.278818,0.332342,0.201437,1,403,403
4.05868,69.6713,1.0068,0.275189,0.288124,0.313569,0.195318,1,404,404
4.00041,69.1347,0.937587,0.259804,0.298057,0.318192,0.203571,1,405,405
3.94591,70.2541,0.953305,0.273287,0.279512,0.34913,0.193414,1,406,406
3.9642,73.2235,0.964359,0.289079,0.291582,0.309812,0.199115,1,407,407
4.11768,70.9677,1.01854,0.297276,0.281411,0.281577,0.201239,1,408,408
4.10799,71.372,1.00011,0.299954,0.290198,0.276211,0.196405,1,409,409
4.09905,70.9913,0.950288,0.304169,0.265713,0.285876,0.200567,1,410,410
4.129,72.2639,1.04597,0.306546,0.262002,0.3433,0.196152,1,411,411
4.02914,73.0654,1.05675,0.316071,0.248858,0.357842,0.20069,1,412,412
3.8979,73.0685,0.941352,0.299455,0.260854,0.349544,0.200885,1,413,413
3.954,72.2136,0.957873,0.287692,0.283028,0.292955,0.197784,1,414,414
4.03676,71.1159,1.12092,0.290273,0.255338,0.320777,0.202289,1,415,415
3.96387,68.532,0.942482,0.291771,0.281254,0.280302,0.195988,1,416,416
3.95475,73.7809,0.961791,0.298088,0.268003,0.326737,0.201173,1,417,417
3.92588,73.5103,0.907177,0.280301,0.265007,0.318986,0.195779,1,418,418
3.99934,75.1224,1.01823,0.276651,0.309649,0.296989,0.200375,1,419,419
3.94299,72.841,0.982986,0.27891,0.287977,0.321268,0.195343,1,420,420
4.04405,69.9687,0.986183,0.268279,0.273447,0.305304,0.202402,1,421,421
3.91221,69.6089,0.958374,0.279853,0.311515,0.325922,0.19602,1,422,422
3.92134,69.793,0.94729,0.288291,0.303953,0.371654,0.200746,1,423,423
3.93828,70.2277,0.927693,0.291258,0.333809,0.355506,0.195539,1,424,424
3.97855,70.8076,0.994051,0.300673,0.304851,0.361624,0.199794,1,425,425
3.95692,69.6297,0.982751,0.314398,0.31214,0.341008,0.196117,1,426,426
4.01587,68.8627,0.983657,0.313129,0.286782,0.323825,0.200381,1,427,427
4.00497,68.6868,1.00232,0.300268,0.281368,0.306679,0.19873,1,428,428
3.96919,69.486,1.00539,0.308055,0.295516,0.32464,0.197174,1,429,429
3.96717,70.6967,1.00393,0.315369,0.296232,0.325045,0.195124,1,430,430
4.05936,71.6488,0.974221,0.306488,0.321172,0.376094,0.202702,1,431,431
4.0454,70.253,0.946752,0.294949,0.305544,0.343666,0.196962,1,432,432
4.05091,70.1386,0.973475,0.289811,0.292482,0.304611,0.199918,1,433,433
4.02455,69.8039,0.965596,0.296908,0.302512,0.384569,0.19796,1,434,434
3.97093,72.806,0.99542,0.31461,0.278072,0.28487,0.199578,1,435,435
3.91405,72.4668,1.00584,0.299371,0.291177,0.410806,0.196502,1,436,436
3.85279,69.5381,0.922646,0.286024,0.250747,0.284543,0.19964199999999999,1,437,437
3.83858,69.2997,0.98041,0.295242,0.263744,0.324557,0.198756,1,438,438
3.89075,71.5667,0.979719,0.311877,0.275028,0.337279,0.197652,1,439,439
3.85164,70.1969,0.969272,0.317755,0.272881,0.374441,0.20038,1,440,440
3.91722,69.5145,0.974529,0.316573,0.259317,0.326659,0.197176,1,441,441
3.96219,71.2905,0.967498,0.328148,0.25968,0.323612,0.201461,1,442,442
3.88211,70.6051,0.968771,0.322156,0.24998,0.353763,0.195324,1,443,443
3.92611,71.785,0.999108,0.294811,0.285532,0.306588,0.200006,1,444,444
3.91437,70.4119,0.965639,0.298133,0.289755,0.301191,0.19625,1,445,445
3.92884,68.6234,0.922881,0.298235,0.289817,0.312895,0.201226,1,446,446
3.97991,70.4908,0.982387,0.284151,0.293638,0.295356,0.19633,1,447,447
3.93857,70.258,0.96766,0.298449,0.296146,0.32147,0.199763,1,448,448
3.93795,71.0311,1.01703,0.291308,0.305432,0.281559,0.198121,1,449,449
3.98739,69.2002,0.992392,0.308187,0.279296,0.328424,0.198207,1,450,450
3.97247,69.893,0.973524,0.31055,0.294111,0.343116,0.197468,1,451,451
4.05399,68.5544,1.00485,0.30083,0.302336,0.380391,0.19931,1,452,452
3.94088,70.0766,1.03681,0.302452,0.294097,0.355402,0.196981,1,453,453
4.00452,70.3663,1.02777,0.305441,0.30476,0.396961,0.198746,1,454,454
3.92258,70.0871,0.951359,0.293595,0.289935,0.295195,0.199029,1,455,455
3.87402,69.812,0.952683,0.28939,0.311558,0.335942,0.197883,1,456,456
3.77847,67.577,0.934033,0.298995,0.279253,0.346868,0.198531,1,457,457
3.7528,68.2519,0.93878,0.281738,0.288744,0.327947,0.19819,1,458,458
3.77128,68.521,0.921807,0.273797,0.301063,0.349579,0.198877,1,459,459
3.80802,68.3329,0.956033,0.285195,0.268365,0.308424,0.197789,1,460,460
3.82335,69.0825,1.03515,0.286114,0.287092,0.330292,0.197478,1,461,461
3.79488,69.7416,0.979641,0.290047,0.267463,0.365092,0.200404,1,462,462
3.77116,70.8167,1.05174,0.283969,0.256501,0.348528,0.197848,1,463,463
3.68283,70.9879,0.994475,0.289554,0.280542,0.349094,0.196028,1,464,464
3.69485,72.0328,1.00557,0.301942,0.271757,0.347207,0.199013,1,465,465
3.70989,71.5941,0.963323,0.288495,0.277307,0.332328,0.199692,1,466,466
3.75518,71.5714,1.01368,0.283178,0.253665,0.298906,0.195294,1,467,467
3.79945,71.3963,0.993743,0.290416,0.24855,0.363991,0.201267,1,468,468
3.73164,72.4853,1.05003,0.291727,0.290994,0.279288,0.197026,1,469,469
3.71114,70.1943,0.960495,0.294979,0.294873,0.274829,0.202356,1,470,470
3.76898,67.8894,0.992598,0.279304,0.282552,0.268235,0.199998,1,471,471
3.9352,69.96,1.01005,0.283124,0.27492,0.290055,0.199,1,472,472
3.98233,69.6276,0.975511,0.282694,0.277919,0.314244,0.195985,1,473,473
4.05737,69.9725,0.995333,0.288701,0.273329,0.332245,0.203137,1,474,474
4.1103,68.968,0.999079,0.278702,0.2731,0.332031,0.194165,1,475,475
4.03704,67.7823,0.912621,0.27969,0.283871,0.290587,0.202209,1,476,476
4.0276,65.2158,0.966275,0.309477,0.282344,0.3143,0.201668,1,477,477
4.04177,69.0756,0.978245,0.313628,0.296005,0.286145,0.197503,1,478,478
3.92178,69.5474,1.02654,0.31145,0.239037,0.428066,0.203189,1,479,479
4.05973,70.5367,0.96258,0.308279,0.284189,0.309617,0.196698,1,480,480
4.04277,69.8075,0.972697,0.31806,0.269562,0.315918,0.199922,1,481,481
3.96853,69.0967,0.995626,0.291004,0.316533,0.293518,0.198534,1,482,482
3.8893,73.1639,0.976072,0.29122,0.303913,0.346041,0.196034,1,483,483
3.89784,72.7223,0.976199,0.274116,0.291242,0.28604,0.19771,1,484,484
3.9473,70.4166,0.973148,0.271363,0.297653,0.356548,0.200435,1,485,485
3.96531,68.7073,0.945747,0.278261,0.279913,0.29089,0.196552,1,486,486
4.05161,69.3049,1.0528,0.278708,0.327104,0.337308,0.201011,1,487,487
4.00236,65.7203,1.01076,0.276628,0.277904,0.30003,0.196333,1,488,488
4.01499,65.9304,1.09276,0.286677,0.284236,0.314692,0.20216,1,489,489
4.01471,66.6087,1.05283,0.293823,0.285047,0.322579,0.199494,1,490,490
4.03704,67.3455,1.0545,0.282992,0.253497,0.322946,0.19653,1,491,491
4.05437,67.6955,1.07306,0.27847,0.274067,0.355017,0.197103,1,492,492
4.06351,68.1365,0.979522,0.294148,0.259485,0.308301,0.200746,1,493,493
4.12856,70.5766,1.01908,0.271026,0.300648,0.336968,0.19957,1,494,494
4.09729,70.2057,0.96472,0.277712,0.261086,0.359973,0.198104,1,495,495
3.98421,71.4425,1.0206,0.282276,0.245266,0.306504,0.196981,1,496,496
3.87748,71.6487,1.0512,0.292307,0.279524,0.355763,0.200776,1,497,497
3.87219,71.7205,1.05171,0.292968,0.279972,0.356389,0.200907,1,498,498
3.88182,71.7667,0.968004,0.286871,0.275456,0.285054,0.19954,1,499,499
3.87478,69.0052,0.981095,0.28489,0.293929,0.279875,0.200601,1,500,500
3.91858,70.3411,0.966315,0.276034,0.265076,0.334659,0.196185,1,501,501
3.92211,70.5667,1.03569,0.27246,0.254378,0.352629,0.19916,1,502,502
3.89581,70.2454,0.942004,0.27555,0.252995,0.329849,0.197073,1,503,503
3.88037,71.0181,0.978607,0.274475,0.241564,0.335911,0.201581,1,504,504
3.83763,72.4394,0.946416,0.283662,0.265979,0.344577,0.196066,1,505,505
3.87504,71.7635,0.951028,0.28707,0.276093,0.347016,0.201166,1,506,506
3.86594,70.4134,0.955025,0.296595,0.268922,0.296838,0.195755,1,507,507
3.84725,70.0874,0.966884,0.293323,0.273049,0.331857,0.193411,1,508,508
3.83275,69.4491,0.980305,0.284016,0.280874,0.292878,0.202275,1,509,509
3.8541,71.5292,1.03005,0.29292,0.282193,0.34729,0.198905,1,510,510
3.84745,70.4731,0.952153,0.292892,0.287172,0.309034,0.196719,1,511,511
3.81083,68.6493,0.964485,0.289792,0.281215,0.333086,0.195407,1,512,512
3.86051,69.5579,1.01545,0.28634,0.303842,0.376654,0.198331,1,513,513
3.87256,70.6185,0.996411,0.257308,0.296371,0.324125,0.198513,1,514,514
3.9815,72.886,0.975786,0.274464,0.30587,0.3263,0.198682,1,515,515
4.00851,71.5904,0.983952,0.295659,0.273696,0.376204,0.196032,1,516,516
4.00262,70.6798,0.986114,0.308081,0.275495,0.365852,0.198037,1,517,517
4.00552,70.7638,1.02668,0.31817,0.2787,0.408776,0.19723,1,518,518
3.95642,70.8092,0.985218,0.316343,0.290508,0.326857,0.199743,1,519,519
4.0104,70.046,0.968384,0.308979,0.243324,0.324055,0.201259,1,520,520
3.99211,71.322,0.955978,0.352889,0.273241,0.282257,0.199902,1,521,521
3.97615,71.8449,0.968504,0.344047,0.283139,0.300525,0.199517,1,522,522
4.10155,75.0132,0.994847,0.32715,0.284819,0.350644,0.196258,1,523,523
4.06822,74.3623,0.959434,0.340119,0.318037,0.328725,0.200298,1,524,524
4.08561,74.4056,0.964382,0.336586,0.316763,0.267627,0.199624,1,525,525
4.10967,72.8501,0.999168,0.34424,0.309071,0.323024,0.196911,1,526,526
4.21141,70.3861,0.949836,0.317473,0.256848,0.346467,0.19746,1,527,527
4.15558,69.6263,0.984573,0.323397,0.279119,0.338037,0.199073,1,528,528
4.00126,69.093,0.97267,0.299069,0.275203,0.356589,0.196842,1,529,529
3.90175,67.9323,1.00953,0.285491,0.26978,0.307373,0.196926,1,530,530
3.86196,66.2972,0.969882,0.309993,0.278978,0.364586,0.198578,1,531,531
3.84535,64.8524,0.999638,0.279132,0.306215,0.333758,0.19838,1,532,532
3.83527,66.4558,0.956972,0.298411,0.296955,0.298599,0.199334,1,533,533
3.83017,66.7823,0.952754,0.298348,0.309051,0.316595,0.199486,1,534,534
3.85519,66.3814,0.974743,0.297838,0.311415,0.315019,0.201237,1,535,535
3.85769,68.6216,1.07292,0.306369,0.352982,0.334089,0.197245,1,536,536
3.9521,68.225,0.951597,0.290964,0.270848,0.284732,0.198891,1,537,537
3.9378,70.6258,0.991347,0.316563,0.314339,0.359743,0.197868,1,538,538
3.88447,70.6602,0.992835,0.329728,0.283761,0.348857,0.199579,1,539,539
3.92168,68.336,0.984258,0.316908,0.268499,0.304253,0.196852,1,540,540
3.90131,68.4188,1.04746,0.303481,0.268814,0.281914,0.199059,1,541,541
3.8335,67.7407,0.940392,0.307047,0.276966,0.342675,0.198115,1,542,542
3.87677,68.9435,0.929596,0.313747,0.290079,0.335647,0.200275,1,543,543
3.91493,70.2598,1.11355,0.310508,0.263056,0.354514,0.199051,1,544,544
3.8674,70.7636,1.01318,0.331027,0.268514,0.302459,0.195739,1,545,545
3.88587,70.4664,0.942624,0.329975,0.276174,0.316459,0.200979,1,546,546
3.94015,71.5878,0.999476,0.346846,0.279113,0.336469,0.196974,1,547,547
3.95672,71.338,0.965426,0.341529,0.263148,0.348723,0.196627,1,548,548
3.89736,71.7564,0.977437,0.326122,0.301245,0.333112,0.199834,1,549,549
3.89682,72.4731,0.965159,0.336715,0.308491,0.37021,0.200589,1,550,550
3.79822,70.386,0.983222,0.327054,0.275312,0.3773,0.196575,1,551,551
3.79143,70.0877,0.957144,0.332795,0.292507,0.298971,0.200315,1,552,552
3.87357,71.6967,0.956019,0.336553,0.290854,0.340758,0.198289,1,553,553
3.8459,68.0662,1.04212,0.314072,0.291853,0.388514,0.198677,1,554,554
3.84693,67.7114,0.967681,0.324359,0.28723,0.292661,0.198512,1,555,555
3.88705,67.2925,1.02122,0.301893,0.313281,0.325103,0.19914,1,556,556
3.93425,68.8814,1.01297,0.287027,0.319812,0.327897,0.197844,1,557,557
4.05492,71.7687,0.916166,0.291452,0.279713,0.360067,0.197795,1,558,558
4.00289,71.6039,0.995197,0.299714,0.311425,0.317745,0.197697,1,559,559
3.95649,67.2597,0.999385,0.28815,0.294283,0.354958,0.198344,1,560,560
3.99358,67.7218,0.965885,0.282175,0.300517,0.327213,0.19923,1,561,561
3.94366,68.5255,0.98065,0.297975,0.309282,0.328012,0.199758,1,562,562
3.9859,70.4728,0.979915,0.287022,0.257021,0.274616,0.198484,1,563,563
4.02401,71.0286,0.98973,0.282495,0.250713,0.272579,0.198843,1,564,564
4.08276,70.9625,0.958534,0.276595,0.296533,0.34075,0.195302,1,565,565
4.05834,70.7589,0.952739,0.268556,0.280985,0.307217,0.201635,1,566,566
4.03453,70.8964,1.02052,0.286497,0.269279,0.374996,0.199489,1,567,567
4.05795,72.4104,1.02775,0.27951,0.285419,0.333368,0.198266,1,568,568
3.96284,71.3844,0.97177500000000006,0.275573,0.297248,0.32712,0.196749,1,569,569
4.00818,71.4212,0.982424,0.276994,0.282436,0.321735,0.202031,1,570,570
3.98898,71.4299,0.952056,0.285743,0.28112,0.338752,0.194513,1,571,571
3.99975,73.9837,1.01053,0.290238,0.29095,0.328507,0.201666,1,572,572
3.99802,73.7558,0.96896,0.297192,0.302734,0.30592,0.197935,1,573,573
3.96205,70.7441,0.954703,0.310588,0.291073,0.330653,0.200708,1,574,574
3.99294,70.0946,0.966565,0.293087,0.252768,0.312105,0.197367,1,575,575
3.9455,69.9414,0.949464,0.28192,0.272466,0.347406,0.198896,1,576,576
3.9049,70.7598,0.963294,0.28377,0.290654,0.328852,0.197321,1,577,577
3.90575,72.6157,0.970699,0.294742,0.300077,0.330417,0.195832,1,578,578
3.85917,71.1233,1.01929,0.289142,0.295553,0.353228,0.199123,1,579,579
3.87444,72.7813,0.990176,0.316172,0.330127,0.309498,0.202745,1,580,580
3.82523,71.2873,0.979982,0.319197,0.321192,0.253766,0.199745,1,581,581
3.96074,73.0611,0.971486,0.274952,0.28266,0.337552,0.20176,1,582,582
3.97378,70.8249,0.985104,0.298704,0.280746,0.29426,0.197089,1,583,583
3.93349,71.4613,0.998967,0.285683,0.309746,0.31347,0.200602,1,584,584
3.97048,67.5856,1.01022,0.283933,0.258529,0.314185,0.193798,1,585,585
3.8843,70.211,0.957955,0.268708,0.259306,0.341204,0.203796,1,586,586
3.90693,73.2945,1.02728,0.256266,0.288865,0.307646,0.202714,1,587,587
3.8844,71.9893,0.995568,0.261124,0.283678,0.316793,0.198554,1,588,588
3.96324,70.6035,0.987049,0.259501,0.281675,0.279363,0.19908,1,589,589
3.94861,71.7506,0.954141,0.268521,0.286007,0.34953,0.197342,1,590,590
3.96297,72.6579,0.975926,0.256457,0.281629,0.364378,0.197497,1,591,591
3.92608,70.609,1.03693,0.25448,0.308958,0.33371,0.199129,1,592,592
3.97283,72.043,0.952591,0.269573,0.29363,0.371473,0.197166,1,593,593
3.98321,72.3362,0.969181,0.26918,0.293681,0.363716,0.199517,1,594,594
3.91677,69.5474,0.991466,0.276211,0.270825,0.281386,0.196153,1,595,595
3.91327,68.847,1.0188,0.276479,0.259481,0.30475,0.20019700000000001,1,596,596
3.90104,69.7198,1.00469,0.270871,0.246488,0.32086,0.195088,1,597,597
3.86923,69.557,1.03229,0.278075,0.262175,0.265184,0.20002,1,598,598
3.85002,67.8472,0.943665,0.272384,0.275502,0.355317,0.195384,1,599,599
3.89162,68.8356,0.964872,0.288061,0.272783,0.374805,0.198214,1,600,600
3.91443,70.2613,1.05405,0.311245,0.295459,0.345131,0.197075,1,601,601
3.92772,67.5545,0.998461,0.305334,0.253376,0.341495,0.199036,1,602,602
3.94913,70.7886,0.929313,0.272827,0.286311,0.331348,0.202783,1,603,603
3.96644,72.295,0.890173,0.275962,0.281556,0.317778,0.196563,1,604,604
4.04399,73.7972,0.916815,0.270106,0.2926,0.306195,0.19934,1,605,605
3.93266,72.3389,1.01977,0.279291,0.297092,0.262064,0.197713,1,606,606
3.99243,70.3552,0.991646,0.274648,0.272849,0.359411,0.199305,1,607,607
4.01927,69.7016,0.94396,0.295183,0.300567,0.298496,0.194347,1,608,608
4.0061,69.427,0.978606,0.268146,0.287572,0.376389,0.199529,1,609,609
4.00368,68.964,0.989298,0.279699,0.300349,0.343684,0.199511,1,610,610
3.93963,71.4996,0.996395,0.291262,0.307684,0.3542,0.195906,1,611,611
3.92795,69.8766,0.966035,0.299452,0.305884,0.346904,0.20002,1,612,612
3.99013,71.1043,0.979185,0.281223,0.301403,0.381104,0.19776,1,613,613
4.04952,70.1861,0.974279,0.305336,0.29985,0.273515,0.195955,1,614,614
4.041,68.3823,0.959884,0.295479,0.276198,0.326983,0.198727,1,615,615
4.07258,68.1599,0.917933,0.297905,0.283967,0.362502,0.19487,1,616,616
4.11009,66.97,0.929113,0.291312,0.276444,0.320977,0.200579,1,617,617
4.12294,67.4727,0.988232,0.296242,0.258499,0.357285,0.198345,1,618,618
4.091,69.4429,1.0364,0.277037,0.284985,0.307411,0.19844,1,619,619
4.02434,68.7952,1.04337,0.274081,0.267561,0.375185,0.196195,1,620,620
3.92007,70.8349,0.969333,0.296786,0.290101,0.301856,0.199513,1,621,621
3.97959,70.5175,0.94823,0.2942,0.271428,0.308313,0.202365,1,622,622
4.01771,70.2233,1.01067,0.297678,0.313221,0.329663,0.200284,1,623,623
4.08337,72.333,0.995089,0.31567,0.291063,0.362299,0.198219,1,624,624
4.07195,71.686,0.964446,0.301193,0.301144,0.347388,0.196833,1,625,625
4.1186,72.3734,0.955311,0.311394,0.329068,0.314016,0.199745,1,626,626
4.09839,69.258,0.996142,0.320213,0.27783,0.321409,0.198792,1,627,627
4.11351,70.0698,0.992808,0.316557,0.27325700000000003,0.335577,0.198728,1,628,628
4.05401,71.4293,1.02417,0.324736,0.262243,0.294177,0.197205,1,629,629
3.9412,69.8916,0.91504,0.330012,0.270944,0.299878,0.200004,1,630,630
4.00557,69.8846,0.963662,0.33549,0.272182,0.341425,0.198013,1,631,631
3.96091,70.258,0.932118,0.342279,0.302228,0.31518,0.200359,1,632,632
3.95112,71.8719,1.01038,0.345429,0.306802,0.320146,0.197156,1,633,633
3.91022,71.6876,0.970583,0.325646,0.244549,0.287587,0.199937,1,634,634
3.97256,72.5904,1.00776,0.314967,0.276593,0.282822,0.198329,1,635,635
3.96433,72.4464,1.02731,0.308637,0.277625,0.289231,0.198092,1,636,636
3.91034,69.5409,1.01816,0.305771,0.263895,0.311239,0.198476,1,637,637
3.96014,70.1828,1.0139,0.302082,0.252028,0.315079,0.198687,1,638,638
3.94149,71.6795,1.0237,0.326399,0.275415,0.346687,0.198257,1,639,639
3.98059,70.1155,0.961177,0.306068,0.291438,0.309978,0.202113,1,640,640
3.97196,70.8289,0.982751,0.303936,0.265116,0.293052,0.194548,1,641,641
3.94504,70.0971,0.956666,0.290983,0.293885,0.320682,0.201375,1,642,642
3.86733,71.4472,0.968493,0.282412,0.272215,0.26193,0.19562,1,643,643
3.89727,72.4134,0.975744,0.288333,0.284172,0.265624,0.198093,1,644,644
