TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
3.80308,72.689,1.01289,0.277445,0.273582,0.276367,0.199251,1,340,340
3.852,71.6982,0.990976,0.288964,0.272639,0.320987,0.200142,1,341,341
3.88119,69.643,0.919086,0.269586,0.258209,0.309724,0.197697,1,342,342
3.95768,68.5813,0.983515,0.261386,0.280361,0.313398,0.198637,1,343,343
3.99384,69.9874,0.950865,0.254382,0.267097,0.350586,0.198746,1,344,344
4.00116,67.1329,1.02446,0.246297,0.261625,0.302394,0.200356,1,345,345
4.00398,66.4087,0.961863,0.255078,0.267447,0.29745,0.197909,1,346,346
3.99298,65.4935,0.998295,0.258806,0.255983,0.314335,0.200011,1,347,347
4.0014,68.4402,1.00024,0.275427,0.317545,0.314461,0.202323,1,348,348
3.946,69.1976,1.01552,0.290686,0.298678,0.309854,0.195352,1,349,349
3.996,69.1909,1.02793,0.294462,0.2948,0.348595,0.200864,1,350,350
4.04387,71.5683,1.00722,0.299744,0.278377,0.330009,0.20044,1,351,351
4.01387,69.5869,0.955084,0.289988,0.304367,0.358079,0.198058,1,352,352
3.82982,70.0261,1.00075,0.278225,0.256803,0.309105,0.19779,1,353,353
3.83294,68.5843,1.0349,0.292849,0.264268,0.366264,0.19891,1,354,354
3.7986,68.9839,1.05982,0.295271,0.268131,0.35749,0.196117,1,355,355
3.92117,69.2386,0.965715,0.270238,0.290754,0.28306,0.199693,1,356,356
3.93478,68.928,1.02508,0.271817,0.304344,0.330643,0.196524,1,357,357
3.99864,69.0006,0.932867,0.269392,0.280666,0.326136,0.197405,1,358,358
3.98437,69.0764,1.00606,0.289146,0.300871,0.307724,0.199733,1,359,359
4.01281,70.0072,0.972655,0.289758,0.312665,0.358359,0.199065,1,360,360
4.02643,70.5378,1.01741,0.279442,0.30849,0.315431,0.196327,1,361,361
4.01401,71.0794,0.991077,0.290939,0.305145,0.329804,0.198929,1,362,362
4.03404,70.1968,0.991059,0.292842,0.323703,0.297603,0.197812,1,363,363
4.02659,69.4489,1.01215,0.297487,0.303344,0.33697,0.199474,1,364,364
4.08284,69.8555,0.982891,0.294816,0.313075,0.315285,0.19943,1,365,365
4.06673,72.4025,0.971762,0.280133,0.300704,0.331423,0.195499,1,366,366
4.04368,69.7757,1.02138,0.276787,0.288001,0.319584,0.199042,1,367,367
4.04059,70.2138,1.02844,0.282499,0.261348,0.408535,0.197042,1,368,368
4.01794,69.7526,1.04671,0.283517,0.266837,0.369866,0.198916,1,369,369
4.04892,70.4161,1.11348,0.276558,0.266663,0.373376,0.199522,1,370,370
4.01447,69.3973,1.06963,0.279782,0.260126,0.337345,0.198864,1,371,371
3.90843,70.4795,0.922469,0.264079,0.302046,0.330502,0.200496,1,372,372
3.95799,71.4782,0.955447,0.274569,0.277827,0.360028,0.19714,1,373,373
4.00635,72.9408,0.981305,0.273408,0.297452,0.298588,0.199285,1,374,374
4.01807,72.1355,1.00303,0.281773,0.278321,0.390044,0.197772,1,375,375
3.92944,72.4406,1.00753,0.269592,0.284639,0.372813,0.196924,1,376,376
3.97343,69.4534,0.95543,0.287409,0.304834,0.352567,0.201219,1,377,377
3.88987,68.7441,1.0102,0.292752,0.300692,0.285745,0.196183,1,378,378
3.87053,69.502,1.03933,0.287642,0.290399,0.297777,0.195455,1,379,379
3.851,70.2688,1.00938,0.304904,0.293907,0.312317,0.200313,1,380,380
3.86563,71.9219,1.04755,0.300251,0.302238,0.293327,0.196669,1,381,381
3.7962,70.5299,0.978515,0.29928,0.292217,0.34186,0.199112,1,382,382
3.78583,72.6088,0.9965,0.309102,0.287652,0.307862,0.197866,1,383,383
3.79885,75.6566,1.06517,0.291925,0.314284,0.32135,0.198471,1,384,384
3.8595,74.6302,0.975328,0.293733,0.282619,0.291611,0.20068,1,385,385
3.84423,74.366,0.965325,0.294656,0.281574,0.286751,0.201053,1,386,386
3.87382,73.8459,0.953368,0.318664,0.278675,0.221177,0.198312,1,387,387
3.96621,73.808,1.00811,0.316979,0.301174,0.294555,0.200389,1,388,388
3.90379,70.3395,0.989079,0.303862,0.284571,0.310629,0.201785,1,389,389
3.85152,71.8276,0.999508,0.313205,0.293099,0.285075,0.197498,1,390,390
3.88247,69.5873,0.977639,0.310713,0.269732,0.324782,0.197992,1,391,391
3.89802,68.4182,0.991019,0.309886,0.280829,0.288713,0.197869,1,392,392
3.90131,68.5524,1.04647,0.308973,0.290277,0.34444,0.196033,1,393,393
3.91243,67.4133,1.05147,0.29993,0.278642,0.322006,0.199809,1,394,394
3.86396,66.0211,0.957916,0.298391,0.276386,0.31244,0.195852,1,395,395
3.88353,68.5252,0.98394,0.308796,0.274219,0.346288,0.197355,1,396,396
3.88399,69.1203,0.918154,0.305627,0.262122,0.336899,0.196737,1,397,397
3.92189,70.7303,0.988934,0.325272,0.282476,0.392563,0.198804,1,398,398
3.93069,70.6673,0.984948,0.283798,0.267521,0.319378,0.193486,1,399,399
3.92627,71.6829,1.02645,0.285474,0.265311,0.299613,0.199156,1,400,400
3.89475,70.7138,1.00354,0.280505,0.263246,0.277407,0.199682,1,401,401
3.94325,69.8374,0.971304,0.283354,0.278251,0.285138,0.200051,1,402,402
3.91456,70.3721,0.977937,0.287095,0.260434,0.29568,0.19846,1,403,403
3.8417,71.5455,0.933587,0.285283,0.260191,0.349376,0.198702,1,404,404
3.83274,71.1696,0.921907,0.295261,0.24303,0.351517,0.199226,1,405,405
3.75784,71.1161,0.935734,0.30901,0.279511,0.265981,0.196722,1,406,406
3.77813,71.5594,0.976093,0.301491,0.274464,0.289551,0.198005,1,407,407
3.86113,68.4127,0.939967,0.30699,0.245056,0.35023,0.19744,1,408,408
3.96923,68.6896,0.961761,0.342486,0.282714,0.348657,0.197885,1,409,409
3.97627,69.0515,0.964314,0.343326,0.297436,0.378891,0.19794900000000001,1,410,410
4.01139,69.7539,1.02264,0.332318,0.300995,0.339914,0.198509,1,411,411
4.02985,69.7941,1.01924,0.318475,0.308601,0.348319,0.199186,1,412,412
3.99094,69.7486,0.994482,0.311877,0.306087,0.286676,0.19696,1,413,413
3.97439,69.1082,0.990294,0.323903,0.322257,0.34937,0.197003,1,414,414
3.97394,63.9112,0.947816,0.299488,0.318744,0.322963,0.197236,1,415,415
3.97276,67.6561,0.969796,0.287505,0.288508,0.327473,0.199405,1,416,416
3.96429,69.3501,0.954998,0.277983,0.294001,0.35061,0.197185,1,417,417
3.92971,69.32,1.01828,0.267322,0.292953,0.279451,0.198364,1,418,418
3.96191,69.486,1.00392,0.270043,0.29276,0.289406,0.198657,1,419,419
3.89439,65.8658,0.980812,0.290014,0.316494,0.318267,0.197336,1,420,420
3.90655,65.4404,0.964026,0.288555,0.283691,0.307461,0.199165,1,421,421
3.88895,67.4928,0.983685,0.299533,0.305748,0.34265,0.201107,1,422,422
3.90794,68.2407,0.903037,0.296141,0.267459,0.351952,0.194052,1,423,423
3.79365,70.1807,1.01655,0.317498,0.269163,0.338819,0.200946,1,424,424
3.76981,69.9158,0.986727,0.317154,0.278815,0.381152,0.197098,1,425,425
3.66669,68.6874,0.990002,0.280095,0.265897,0.295909,0.197218,1,426,426
3.72953,69.0189,1.00156,0.277095,0.2703,0.327785,0.201193,1,427,427
3.80855,75.3429,0.997571,0.281279,0.279753,0.315223,0.202616,1,428,428
3.81433,75.6363,0.948448,0.259486,0.318516,0.356631,0.195125,1,429,429
3.8333,74.8239,0.99183,0.25124,0.318286,0.343406,0.19992,1,430,430
3.85671,74.1431,1.05332,0.253114,0.301779,0.328176,0.195697,1,431,431
3.8788,75.0677,1.06065,0.262368,0.306018,0.285005,0.201424,1,432,432
3.8487,73.8522,1.08246,0.265449,0.296517,0.324662,0.196718,1,433,433
3.90744,70.7762,0.935552,0.258825,0.237408,0.248893,0.202408,1,434,434
3.87338,69.9148,0.970005,0.25778,0.285916,0.279216,0.196124,1,435,435
3.91114,69.9687,0.954141,0.265654,0.302511,0.292358,0.200341,1,436,436
3.96592,72.0068,0.990434,0.263918,0.285878,0.313673,0.19921,1,437,437
3.98983,69.818,1.02945,0.266443,0.260466,0.306436,0.197017,1,438,438
4.00409,71.5825,0.958423,0.263602,0.302887,0.326104,0.196729,1,439,439
4.02579,73.4392,0.978284,0.258306,0.286835,0.301987,0.201637,1,440,440
3.97249,70.3312,0.972981,0.273698,0.26076,0.362284,0.195478,1,441,441
4.01355,72.2259,1.02194,0.266014,0.230648,0.345124,0.201868,1,442,442
4.03874,72.3391,0.937388,0.275955,0.278025,0.318896,0.195797,1,443,443
4.09145,71.1686,0.937447,0.284201,0.257171,0.293688,0.201477,1,444,444
4.08469,70.9951,0.975404,0.279381,0.249783,0.292387,0.198303,1,445,445
3.99934,70.2101,0.996888,0.306848,0.26361,0.322871,0.201367,1,446,446
4.03471,69.6692,0.918813,0.308252,0.247842,0.344047,0.199008,1,447,447
4.0567,69.5834,0.889889,0.284315,0.24974,0.323298,0.200039,1,448,448
4.08765,70.3456,1.04618,0.292937,0.27426,0.300355,0.200471,1,449,449
4.01755,68.9176,0.899524,0.28066,0.275239,0.311154,0.204248,1,450,450
4.05262,67.7146,1.04443,0.299691,0.249866,0.31946,0.197452,1,451,451
4.02534,68.6767,0.959797,0.287741,0.235154,0.362232,0.199216,1,452,452
3.99469,70.6501,0.993063,0.308278,0.233188,0.353678,0.198016,1,453,453
4.03054,69.2164,0.995946,0.294155,0.266878,0.352209,0.197445,1,454,454
4.08096,70.1125,0.991319,0.2926,0.289612,0.314946,0.204824,1,455,455
4.0373,69.3284,0.995036,0.27549,0.285697,0.283979,0.192452,1,456,456
4.01455,69.371,0.97751999999999994,0.267228,0.280516,0.291402,0.20114,1,457,457
4.03456,72.5124,0.977354,0.280913,0.275726,0.336413,0.196713,1,458,458
4.05186,72.8321,0.961146,0.282098,0.279274,0.372376,0.196794,1,459,459
4.0996,72.5993,1.07576,0.312485,0.327203,0.335396,0.196776,1,460,460
4.10974,68.8915,1.04126,0.321838,0.26757,0.363079,0.197945,1,461,461
4.01344,69.0749,0.957135,0.316817,0.28577,0.310186,0.196269,1,462,462
4.05238,71.2457,0.998453,0.316644,0.278972,0.330068,0.198343,1,463,463
4.05833,71.4063,1.01626,0.325776,0.302796,0.307875,0.198432,1,464,464
4.06668,71.4421,0.973523,0.317346,0.325183,0.315138,0.19844,1,465,465
4.09042,71.3775,1.0199,0.32671,0.291415,0.315,0.199999,1,466,466
4.23725,68.8903,0.935395,0.314489,0.309482,0.277391,0.200714,1,467,467
4.21173,70.174,1.01745,0.338764,0.286977,0.343471,0.194681,1,468,468
4.10888,71.416,0.950668,0.324757,0.282494,0.387854,0.195366,1,469,469
4.08127,74.6984,1.00272,0.318589,0.301394,0.385921,0.198276,1,470,470
4.09217,74.0515,0.968734,0.321628,0.292848,0.393797,0.19868,1,471,471
4.06849,75.7445,0.94763,0.340747,0.302145,0.36029,0.196629,1,472,472
4.05953,72.7668,1.0058,0.317374,0.264477,0.308785,0.198718,1,473,473
4.02668,73.4224,1.0435,0.305111,0.286969,0.342659,0.196495,1,474,474
4.04869,73.179,1.0344,0.310912,0.273382,0.355074,0.196383,1,475,475
4.08366,74.9032,0.99365,0.31274,0.276086,0.337612,0.200938,1,476,476
3.99848,73.5698,0.962595,0.298098,0.274575,0.365729,0.199708,1,477,477
4.01695,70.7596,0.969859,0.290958,0.250734,0.296354,0.197531,1,478,478
3.97066,70.3846,0.967018,0.303215,0.24522,0.298343,0.198188,1,479,479
3.98372,69.2757,0.955605,0.303402,0.256216,0.289954,0.197847,1,480,480
3.96891,70.1141,0.987464,0.321288,0.26883,0.349764,0.199807,1,481,481
4.02934,68.4927,0.957152,0.320843,0.242651,0.348949,0.198698,1,482,482
4.07008,69.4328,0.968282,0.323162,0.253777,0.341214,0.199806,1,483,483
4.01111,69.5073,0.943628,0.303631,0.283369,0.292661,0.194437,1,484,484
3.92042,70.6864,0.962417,0.293679,0.291816,0.369307,0.201712,1,485,485
3.90566,71.2687,0.971811,0.292778,0.298765,0.367701,0.197885,1,486,486
3.82107,67.118,0.983167,0.300435,0.287492,0.295433,0.199122,1,487,487
3.90066,67.3112,1.01091,0.304028,0.280359,0.291192,0.200806,1,488,488
3.88345,68.7784,0.965779,0.282956,0.270245,0.346809,0.198817,1,489,489
3.86189,68.6639,0.929189,0.284835,0.268252,0.300291,0.194974,1,490,490
3.88927,68.5099,0.965277,0.283535,0.26831700000000003,0.317179,0.196041,1,491,491
3.96955,69.9007,0.951478,0.284761,0.274545,0.339752,0.197072,1,492,492
3.99747,69.1628,0.98405,0.283617,0.287384,0.322022,0.202974,1,493,493
3.94841,67.2449,0.975117,0.291543,0.296606,0.294872,0.196653,1,494,494
3.96482,66.246,1.01647,0.288948,0.282198,0.30141,0.197948,1,495,495
3.95087,65.3134,0.998184,0.285753,0.279937,0.284603,0.201613,1,496,496
4.02717,65.9092,1.03164,0.279206,0.289557,0.319723,0.19664,1,497,497
4.09295,66.6583,0.954173,0.28235,0.287727,0.32862,0.200985,1,498,498
4.04475,66.4464,0.912079,0.289502,0.295854,0.312027,0.194425,1,499,499
4.01684,68.9476,0.947984,0.274968,0.305791,0.306427,0.203188,1,500,500
3.91562,68.8015,1.02606,0.261455,0.301045,0.315106,0.19737,1,501,501
3.90158,68.5894,0.950537,0.250399,0.279316,0.340105,0.199598,1,502,502
3.87164,68.5056,0.976453,0.257685,0.281411,0.320344,0.194769,1,503,503
3.87544,70.6798,1.02457,0.261007,0.265744,0.343907,0.194587,1,504,504
3.96377,70.1809,1.05954,0.268203,0.243575,0.348241,0.200489,1,505,505
3.948,69.4122,1.05559,0.261943,0.2464,0.345826,0.198424,1,506,506
3.99161,69.5833,1.00103,0.285215,0.282063,0.310611,0.198279,1,507,507
3.98698,69.0652,1.0076,0.286239,0.291377,0.317785,0.201354,1,508,508
4.00579,67.99,0.96175,0.302414,0.295732,0.334395,0.195013,1,509,509
3.99441,70.8681,0.971136,0.303776,0.294358,0.349181,0.200538,1,510,510
3.93206,70.293,0.944756,0.296177,0.293214,0.345972,0.197434,1,511,511
3.93632,69.8496,0.974272,0.302117,0.297971,0.375169,0.197388,1,512,512
3.92904,69.3468,0.960739,0.302627,0.27,0.316605,0.198012,1,513,513
3.90572,70.2222,0.948716,0.325083,0.297869,0.372002,0.198693,1,514,514
3.97985,69.3498,1.00147,0.316787,0.290997,0.337064,0.196544,1,515,515
4.08106,71.1469,1.02405,0.3326,0.30719,0.319278,0.200482,1,516,516
4.06718,70.8055,0.971459,0.298551,0.294875,0.331492,0.197899,1,517,517
4.12776,68.5968,1.02163,0.291143,0.283312,0.34134,0.198119,1,518,518
4.08985,68.937,0.998128,0.295387,0.313926,0.329368,0.200453,1,519,519
4.12645,68.8243,1.06227,0.299854,0.281025,0.319652,0.19896,1,520,520
4.12527,69.3368,0.997783,0.301507,0.283209,0.271549,0.20336,1,521,521
4.17775,65.9871,0.913125,0.316272,0.29504,0.285909,0.201039,1,522,522
4.17626,67.426,1.00846,0.320286,0.297519,0.29552,0.200777,1,523,523
4.11808,66.1981,1.07514,0.327517,0.28291,0.32101,0.196675,1,524,524
4.03109,69.1238,0.986553,0.301008,0.268625,0.231155,0.20127,1,525,525
4.12221,70.1603,0.990841,0.298844,0.269625,0.303909,0.199101,1,526,526
4.03779,70.8438,0.92641,0.322775,0.247967,0.291302,0.1997,1,527,527
4.06463,71.8903,0.990507,0.318272,0.315922,0.282955,0.199899,1,528,528
4.03917,71.2474,0.991863,0.302021,0.290577,0.2823,0.197451,1,529,529
4.01628,69.601,0.933798,0.319172,0.302211,0.287441,0.200098,1,530,530
3.99978,68.994,1.02017,0.328774,0.295671,0.314022,0.197201,1,531,531
4.13528,70.2228,0.944351,0.312511,0.277693,0.306947,0.197267,1,532,532
4.14678,68.6631,0.872737,0.30504,0.264086,0.300425,0.202799,1,533,533
4.11441,68.6141,0.937892,0.288269,0.284747,0.278036,0.195929,1,534,534
4.14281,68.8605,0.988095,0.292744,0.280296,0.383239,0.198976,1,535,535
4.15177,67.5249,0.959953,0.284527,0.276239,0.354186,0.198941,1,536,536
4.12239,67.2757,0.893166,0.277447,0.264776,0.336985,0.197997,1,537,537
4.11544,67.0089,0.976133,0.261297,0.278892,0.370874,0.200083,1,538,538
4.07445,66.9798,0.926545,0.271628,0.260181,0.318452,0.19425,1,539,539
4.08307,70.5198,0.966145,0.27244,0.278207,0.279891,0.202108,1,540,540
4.10069,71.735,0.970866,0.266087,0.286414,0.256545,0.198473,1,541,541
4.06777,70.68,1.03578,0.256173,0.305224,0.26722,0.200189,1,542,542
4.03523,71.7455,0.998478,0.255364,0.289458,0.280394,0.199091,1,543,543
4.05509,71.0135,1.00958,0.26333,0.283445,0.33818,0.198681,1,544,544
4.03429,69.3832,1.00099,0.271717,0.296811,0.257043,0.19823,1,545,545
4.11292,69.1558,0.984788,0.287861,0.262928,0.331486,0.194175,1,546,546
4.12032,69.0163,1.03942,0.272677,0.284761,0.311993,0.203086,1,547,547
4.08937,67.9742,1.01331,0.267438,0.314806,0.341944,0.194395,1,548,548
4.12832,68.511,1.00505,0.260591,0.296056,0.332751,0.200856,1,549,549
4.11118,67.9267,1.0363,0.259458,0.284394,0.374144,0.198328,1,550,550
4.08042,68.8907,0.984337,0.259598,0.266168,0.348232,0.194963,1,551,551
4.07155,67.2824,0.918951,0.2842,0.300686,0.358239,0.197809,1,552,552
4.10514,68.2464,0.962299,0.290307,0.286806,0.36663,0.198774,1,553,553
4.02798,68.4631,0.985526,0.279035,0.280082,0.313205,0.197855,1,554,554
4.01268,67.2182,0.988899,0.28324,0.267097,0.286281,0.19831,1,555,555
4.02255,68.595,0.97829,0.272155,0.273313,0.345315,0.198435,1,556,556
3.99628,67.7551,0.916754,0.272461,0.268102,0.351682,0.197716,1,557,557
3.97598,68.0961,0.938482,0.277206,0.250223,0.355092,0.198839,1,558,558
3.94452,67.5292,0.938693,0.284656,0.267159,0.321102,0.201628,1,559,559
3.90693,66.9625,0.960669,0.296408,0.278466,0.300372,0.19776,1,560,560
3.83899,68.3477,0.99923,0.296045,0.305292,0.336548,0.198328,1,561,561
3.95121,66.8915,0.977279,0.259036,0.257465,0.355103,0.20067,1,562,562
3.94677,68.619,0.9789,0.25555,0.319086,0.299057,0.195972,1,563,563
3.89565,71.038,0.982079,0.265865,0.273707,0.384342,0.196071,1,564,564
3.91788,71.3234,1.05019,0.267979,0.270289,0.325212,0.201324,1,565,565
3.92488,72.0987,1.03617,0.262882,0.263564,0.330485,0.197674,1,566,566
3.90935,71.9075,0.995951,0.266616,0.273618,0.325643,0.197356,1,567,567
3.88597,71.6645,1.0264,0.27854,0.27367,0.321512,0.19922,1,568,568
3.85161,70.1672,1.01561,0.28006,0.282329,0.361522,0.197057,1,569,569
3.92201,71.5454,0.946898,0.2858,0.284273,0.305097,0.196103,1,570,570
3.92824,70.9152,1.0112,0.301846,0.269706,0.351589,0.200137,1,571,571
3.87685,71.4288,1.03639,0.316808,0.277125,0.310051,0.202701,1,572,572
3.89982,71.0569,1.01806,0.314622,0.287714,0.299502,0.195644,1,573,573
3.88701,68.517,1.01565,0.305742,0.289258,0.308818,0.202563,1,574,574
3.84088,67.554,0.95407,0.29804,0.317476,0.335503,0.197623,1,575,575
3.90608,66.4258,0.999891,0.288195,0.265089,0.289773,0.197827,1,576,576
3.91174,66.1464,1.0082,0.282635,0.280038,0.289487,0.20082,1,577,577
3.91653,65.496,1.03166,0.296684,0.278277,0.296709,0.197413,1,578,578
3.9341,65.3768,0.940907,0.277555,0.273061,0.299826,0.200648,1,579,579
3.85372,66.2757,0.941818,0.288972,0.262282,0.354054,0.197717,1,580,580
3.97386,68.2582,0.964426,0.296272,0.281115,0.317903,0.199317,1,581,581
3.9742,68.7716,0.952952,0.294792,0.269554,0.30455,0.197745,1,582,582
3.92788,69.1192,0.970692,0.298848,0.254413,0.315604,0.198509,1,583,583
3.90788,68.0438,0.942655,0.295353,0.269792,0.319559,0.196059,1,584,584
3.89407,70.0034,0.965604,0.305975,0.299424,0.355125,0.19912,1,585,585
3.90618,69.7344,0.938614,0.304661,0.292938,0.344193,0.194369,1,586,586
3.97907,71.006,0.987827,0.302218,0.308017,0.295892,0.202285,1,587,587
4.01892,70.58,0.975052,0.287365,0.307658,0.327589,0.196958,1,588,588
3.982,71.2416,1.05593,0.293712,0.285082,0.334884,0.199672,1,589,589
4.08572,70.2752,0.923413,0.304168,0.2687,0.352489,0.197987,1,590,590
4.12521,68.296,0.948395,0.29292,0.275761,0.355726,0.201011,1,591,591
4.12399,67.0526,0.967999,0.286762,0.285058,0.310014,0.194914,1,592,592
4.15678,68.454,1.0078,0.287825,0.293125,0.310796,0.202198,1,593,593
4.12655,66.7524,0.936323,0.273639,0.293539,0.285041,0.195731,1,594,594
4.13899,67.8005,0.925342,0.276641,0.272152,0.289033,0.202026,1,595,595
4.15855,69.2526,1.01845,0.302152,0.278846,0.325246,0.196217,1,596,596
3.95751,69.0201,1.0514,0.274321,0.323646,0.324993,0.196767,1,597,597
3.84355,69.3825,0.947739,0.282648,0.284282,0.368686,0.198965,1,598,598
3.90462,69.1033,0.966777,0.311854,0.289379,0.318085,0.201009,1,599,599
3.92651,69.877,0.991523,0.306922,0.296329,0.277836,0.200379,1,600,600
4.00546,69.1093,0.981106,0.273931,0.243268,0.353317,0.199308,1,601,601
3.99118,71.8656,0.988738,0.282538,0.285658,0.296592,0.192218,1,602,602
4.04625,72.1293,0.968066,0.264519,0.317228,0.330535,0.205871,1,603,603
4.08598,72.3143,0.950083,0.269901,0.295662,0.262712,0.201727,1,604,604
4.1117,70.8419,0.939136,0.285897,0.275019,0.317696,0.196192,1,605,605
3.9731,68.5429,1.02497,0.281404,0.285611,0.373528,0.197285,1,606,606
3.96098,67.4765,0.985634,0.318298,0.284887,0.321084,0.198617,1,607,607
4.02432,67.4675,0.950505,0.315558,0.287553,0.386026,0.199385,1,608,608
4.01532,66.9369,0.973432,0.312819,0.271509,0.342685,0.201055,1,609,609
3.98815,66.4229,0.964296,0.298734,0.257929,0.286185,0.194832,1,610,610
4.06835,66.2184,0.981502,0.306888,0.249899,0.374238,0.201785,1,611,611
4.2221,70.4145,1.02674,0.333827,0.25959,0.316423,0.201859,1,612,612
4.18943,69.4465,1.01974,0.326973,0.265328,0.335588,0.201397,1,613,613
4.19183,68.3935,0.95968,0.352346,0.256924,0.31452,0.193863,1,614,614
4.16937,69.1347,0.967144,0.343277,0.264515,0.317181,0.202878,1,615,615
4.16877,69.7319,0.94485,0.315502,0.265611,0.327062,0.19486,1,616,616
4.24213,71.5994,0.990733,0.308763,0.27041,0.281856,0.204048,1,617,617
4.21421,71.5834,0.974772,0.316846,0.273153,0.265952,0.203109,1,618,618
4.17111,71.5991,0.972321,0.314056,0.288871,0.299112,0.194666,1,619,619
4.00289,68.6943,0.980228,0.281993,0.27572,0.314711,0.195884,1,620,620
4.02179,68.7028,0.948341,0.287821,0.287349,0.296583,0.200569,1,621,621
4.0267,69.381,0.968192,0.281151,0.27218,0.339371,0.197586,1,622,622
4.13572,66.9065,1.03288,0.28448,0.295655,0.267337,0.199582,1,623,623
4.0882,68.2333,0.970124,0.307886,0.280877,0.364892,0.194726,1,624,624
4.04001,69.9652,1.01448,0.301569,0.282084,0.310715,0.19834,1,625,625
4.02778,66.4897,0.989291,0.297862,0.27288,0.305651,0.196164,1,626,626
4.03758,67.5494,0.989609,0.294215,0.299845,0.348769,0.200477,1,627,627
3.95933,67.5774,0.988284,0.314458,0.281641,0.310783,0.194793,1,628,628
4.06868,67.1539,0.962764,0.30973,0.310919,0.279947,0.198965,1,629,629
4.02654,67.9507,0.991303,0.286435,0.304788,0.370639,0.202594,1,630,630
3.89582,71.5335,0.998559,0.310167,0.263038,0.314452,0.195926,1,631,631
3.85037,73.9615,0.989008,0.292122,0.28464,0.293929,0.201623,1,632,632
3.81855,73.0077,0.99663,0.290417,0.291306,0.316642,0.196776,1,633,633
3.80378,71.8664,0.942402,0.314964,0.271298,0.330156,0.198292,1,634,634
3.87871,74.8307,1.00412,0.316661,0.310795,0.309375,0.197877,1,635,635
3.88467,71.1755,0.98028,0.316292,0.271444,0.327955,0.19994,1,636,636
3.91949,71.5182,1.01092,0.321027,0.278511,0.32441,0.199422,1,637,637
3.93211,71.6349,0.99313,0.310209,0.262138,0.340832,0.196626,1,638,638
3.97078,72.0126,1.03134,0.306942,0.281643,0.349585,0.202737,1,639,639
3.94402,71.7284,1.01029,0.296945,0.285209,0.275114,0.196084,1,640,640
3.85899,66.7207,0.992264,0.272416,0.261355,0.317235,0.198986,1,641,641
3.85898,70.9029,1.00168,0.302418,0.28113900000000003,0.336494,0.197965,1,642,642
3.8405300000000002,70.8854,1.00234,0.30589,0.280827,0.352121,0.198793,1,643,643
3.93121,70.8081,0.985678,0.285329,0.255807,0.30562,0.194547,1,644,644
3.8971,72.0968,0.969887,0.307424,0.304843,0.308142,0.198745,1,645,645
